donor_id,jenis_makanan,jumlah_makanan,lokasi_donor,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan
D1025,['minuman'],4,"(-5.43288129899147, 105.27400248040907)",hampir kadaluarsa,False,True,False,True
D1026,['makanan'],10,"(-5.38296859408867, 105.25147962634772)",hampir kadaluarsa,True,False,False,True
D1027,"['makanan', 'minuman']",1,"(-5.43080013095206, 105.28150325398363)",hampir kadaluarsa,True,False,False,True
D1028,['minuman'],8,"(-5.39956436853688, 105.27814378769618)",hampir kadaluarsa,True,True,True,False
D1029,"['makanan', 'minuman']",6,"(-5.39669083840681, 105.25966678751608)",layak konsumsi,False,True,True,True
D1030,['makanan'],8,"(-5.4327259507708, 105.27439483639955)",hampir kadaluarsa,True,False,True,False
D1031,['minuman'],5,"(-5.4224349423797, 105.21254769990443)",tidak layak konsumsi,False,False,False,False
D1032,['minuman'],4,"(-5.41064126655639, 105.24725450052483)",tidak layak konsumsi,True,True,True,False
D1033,"['makanan', 'minuman']",10,"(-5.38328665034566, 105.22721597114834)",layak konsumsi,False,True,True,True
D1034,"['makanan', 'minuman']",7,"(-5.42998630287767, 105.31103515673611)",layak konsumsi,True,True,False,True
D1035,['makanan'],9,"(-5.42074898128878, 105.31051240768346)",layak konsumsi,False,False,False,True
D1036,"['makanan', 'minuman']",3,"(-5.39851371982995, 105.21536618535698)",layak konsumsi,True,False,False,False
D1037,"['makanan', 'minuman']",6,"(-5.40411775566186, 105.22127875776327)",tidak layak konsumsi,False,False,True,True
D1038,['makanan'],6,"(-5.40879753971769, 105.29636452477816)",tidak layak konsumsi,False,False,True,True
D1039,"['makanan', 'minuman']",4,"(-5.41476300031151, 105.23031588303404)",hampir kadaluarsa,False,True,False,False
D1040,"['makanan', 'minuman']",10,"(-5.40700910994758, 105.2311856593137)",layak konsumsi,False,True,False,False
D1041,"['makanan', 'minuman']",10,"(-5.39818550470099, 105.24763349205374)",layak konsumsi,True,False,True,False
D1042,['minuman'],3,"(-5.42807921736754, 105.30487095479731)",layak konsumsi,True,False,True,True
D1043,['makanan'],2,"(-5.39639396122794, 105.24358736107936)",hampir kadaluarsa,False,True,True,False
D1044,['minuman'],5,"(-5.39550024725632, 105.23224085485722)",layak konsumsi,False,True,True,True
D1045,"['makanan', 'minuman']",3,"(-5.40372219689871, 105.30576890236193)",tidak layak konsumsi,False,True,True,True
D1046,"['makanan', 'minuman']",6,"(-5.41676727195666, 105.26326616752995)",tidak layak konsumsi,False,True,True,True
D1047,['minuman'],7,"(-5.37391897630586, 105.21751470415103)",tidak layak konsumsi,False,True,True,True
D1048,"['makanan', 'minuman']",8,"(-5.37300030069441, 105.30000521184324)",layak konsumsi,True,True,False,False
D1049,['minuman'],3,"(-5.40059852173662, 105.25459542881529)",layak konsumsi,False,True,False,True
D1050,"['makanan', 'minuman']",5,"(-5.42187446899731, 105.28429958531397)",tidak layak konsumsi,True,False,False,False
D1051,['makanan'],2,"(-5.38021178831273, 105.22659221511876)",tidak layak konsumsi,True,False,False,False
D1052,['minuman'],6,"(-5.41476111879194, 105.31202959105454)",tidak layak konsumsi,False,False,True,False
D1053,"['makanan', 'minuman']",7,"(-5.38084966004329, 105.28203465343314)",hampir kadaluarsa,False,True,False,True
D1054,['makanan'],4,"(-5.38902079723376, 105.2951039741696)",layak konsumsi,False,False,False,True
D1055,['minuman'],1,"(-5.3827455900142, 105.2330398578532)",tidak layak konsumsi,True,False,False,True
D1056,['minuman'],1,"(-5.3892121169255, 105.22803688746404)",layak konsumsi,True,True,True,False
D1057,['makanan'],3,"(-5.37968102550553, 105.23631023162443)",tidak layak konsumsi,True,False,False,False
D1058,"['makanan', 'minuman']",3,"(-5.38905049398527, 105.27376774182443)",layak konsumsi,True,False,True,True
D1059,['minuman'],10,"(-5.38322145802201, 105.31102910424569)",tidak layak konsumsi,False,False,True,False
D1060,"['makanan', 'minuman']",1,"(-5.42169538276207, 105.2199370015824)",hampir kadaluarsa,True,False,False,True
D1061,"['makanan', 'minuman']",9,"(-5.3994982812488, 105.3063479011453)",tidak layak konsumsi,False,False,True,False
D1062,['minuman'],9,"(-5.38733731691148, 105.26680650502958)",tidak layak konsumsi,False,True,False,False
D1063,"['makanan', 'minuman']",5,"(-5.38472684609828, 105.31044909955104)",tidak layak konsumsi,True,False,True,True
D1064,"['makanan', 'minuman']",1,"(-5.42101545243375, 105.26352768699417)",layak konsumsi,True,True,False,True
D1065,"['makanan', 'minuman']",4,"(-5.41317616259085, 105.2880568688522)",hampir kadaluarsa,False,True,True,True
D1066,"['makanan', 'minuman']",1,"(-5.41983031524758, 105.23914513225448)",hampir kadaluarsa,True,True,True,True
D1067,"['makanan', 'minuman']",7,"(-5.41321572140367, 105.27176295085484)",tidak layak konsumsi,False,False,False,False
D1068,"['makanan', 'minuman']",5,"(-5.39163593719631, 105.23591507212731)",tidak layak konsumsi,False,True,False,False
D1069,"['makanan', 'minuman']",1,"(-5.39356833238399, 105.21439227987275)",layak konsumsi,True,True,False,True
D1070,"['makanan', 'minuman']",2,"(-5.42550127738383, 105.29280548163213)",layak konsumsi,False,True,True,False
D1071,"['makanan', 'minuman']",5,"(-5.38393792476018, 105.22584647467065)",tidak layak konsumsi,False,True,False,True
D1072,['minuman'],9,"(-5.37927277898758, 105.30808673276448)",tidak layak konsumsi,True,True,False,True
D1073,"['makanan', 'minuman']",2,"(-5.40750921279258, 105.21036404107748)",layak konsumsi,True,False,False,False
D1074,['minuman'],9,"(-5.40773264969084, 105.25594010119099)",tidak layak konsumsi,True,False,False,True
D1075,"['makanan', 'minuman']",2,"(-5.41878880756113, 105.25037689452047)",tidak layak konsumsi,False,True,True,False
D1076,"['makanan', 'minuman']",5,"(-5.3863091010104, 105.2532086104866)",layak konsumsi,False,False,False,True
D1077,['makanan'],8,"(-5.4354324309402, 105.2743662954207)",layak konsumsi,True,True,True,True
D1078,['minuman'],9,"(-5.37539319927813, 105.25131909886696)",tidak layak konsumsi,True,True,False,True
D1079,['makanan'],3,"(-5.42633306499336, 105.28516266256084)",hampir kadaluarsa,True,False,False,True
D1080,['makanan'],10,"(-5.42982802053985, 105.22312548731216)",hampir kadaluarsa,True,True,True,True
D1081,['minuman'],2,"(-5.4026110276553, 105.28910717144231)",hampir kadaluarsa,False,False,False,True
D1082,['minuman'],3,"(-5.40508538612255, 105.2783609713165)",tidak layak konsumsi,False,False,False,False
D1083,"['makanan', 'minuman']",5,"(-5.40843175662106, 105.26367641570995)",layak konsumsi,False,True,True,True
D1084,"['makanan', 'minuman']",5,"(-5.40051031292683, 105.29730489181104)",tidak layak konsumsi,True,True,True,True
D1085,['minuman'],10,"(-5.42454533353695, 105.27341974964108)",hampir kadaluarsa,False,True,True,False
D1086,"['makanan', 'minuman']",7,"(-5.42663076441162, 105.23707112441838)",hampir kadaluarsa,False,False,False,False
D1087,['minuman'],1,"(-5.40403274265328, 105.23441890769706)",hampir kadaluarsa,True,False,True,True
D1088,['minuman'],2,"(-5.38108457906228, 105.26520485913974)",layak konsumsi,True,False,False,True
D1089,"['makanan', 'minuman']",5,"(-5.42368933588016, 105.29865436745656)",layak konsumsi,True,True,False,False
D1090,"['makanan', 'minuman']",9,"(-5.43199487349263, 105.28104776451279)",hampir kadaluarsa,False,False,True,True
D1091,"['makanan', 'minuman']",9,"(-5.3935471940851, 105.28717994930155)",tidak layak konsumsi,False,True,True,False
D1092,['makanan'],1,"(-5.39542522401397, 105.2361399918223)",hampir kadaluarsa,True,False,True,False
D1093,['makanan'],3,"(-5.4031150869528, 105.29838345000665)",layak konsumsi,True,False,True,False
D1094,['makanan'],8,"(-5.40645393579864, 105.28150297885256)",tidak layak konsumsi,True,False,True,False
D1095,['minuman'],7,"(-5.37800206916014, 105.31350266990488)",tidak layak konsumsi,False,False,False,True
D1096,"['makanan', 'minuman']",9,"(-5.39121224872225, 105.24364618021659)",layak konsumsi,True,False,True,False
D1097,"['makanan', 'minuman']",10,"(-5.43091373456976, 105.23802819306111)",tidak layak konsumsi,True,True,True,True
D1098,['minuman'],8,"(-5.41001534575084, 105.23433645319919)",hampir kadaluarsa,True,True,False,False
D1099,"['makanan', 'minuman']",8,"(-5.41740265029855, 105.22633201670341)",tidak layak konsumsi,False,False,False,True
D1100,"['makanan', 'minuman']",4,"(-5.41247595278706, 105.23233292581608)",layak konsumsi,False,False,True,False
D1101,"['makanan', 'minuman']",4,"(-5.4104076419809, 105.2281622874472)",tidak layak konsumsi,False,True,True,True
D1102,['minuman'],4,"(-5.38254274826124, 105.22464670537482)",tidak layak konsumsi,True,True,False,False
D1103,"['makanan', 'minuman']",4,"(-5.37489774700398, 105.29051010613458)",tidak layak konsumsi,True,True,True,False
D1104,"['makanan', 'minuman']",2,"(-5.37433624428145, 105.31151344945704)",tidak layak konsumsi,False,True,True,False
D1105,"['makanan', 'minuman']",10,"(-5.42043825179476, 105.29162026576614)",tidak layak konsumsi,True,True,True,True
D1106,"['makanan', 'minuman']",6,"(-5.42245293936605, 105.25153081362704)",tidak layak konsumsi,False,False,False,False
D1107,"['makanan', 'minuman']",3,"(-5.39949467830046, 105.2518897914795)",tidak layak konsumsi,False,True,False,True
D1108,"['makanan', 'minuman']",1,"(-5.39230994534745, 105.22214599456002)",layak konsumsi,True,True,False,False
D1109,['minuman'],9,"(-5.39476799434814, 105.26624932791643)",hampir kadaluarsa,True,True,True,False
D1110,"['makanan', 'minuman']",9,"(-5.43076097615491, 105.26718722705452)",layak konsumsi,True,True,False,True
D1111,"['makanan', 'minuman']",4,"(-5.4154738877744, 105.28348121264668)",tidak layak konsumsi,True,True,False,False
D1112,['makanan'],6,"(-5.40397612026808, 105.24938921205087)",layak konsumsi,True,False,False,True
D1113,"['makanan', 'minuman']",7,"(-5.41462151160976, 105.27182596693923)",tidak layak konsumsi,False,False,False,True
D1114,"['makanan', 'minuman']",10,"(-5.43792414738241, 105.29568343592864)",layak konsumsi,False,True,False,True
D1115,"['makanan', 'minuman']",4,"(-5.41025173279349, 105.2171835152017)",hampir kadaluarsa,False,False,True,False
D1116,"['makanan', 'minuman']",10,"(-5.43080633309747, 105.30795892268775)",hampir kadaluarsa,False,True,True,True
D1117,"['makanan', 'minuman']",3,"(-5.40777202440793, 105.21183765601526)",hampir kadaluarsa,False,False,False,True
D1118,['minuman'],7,"(-5.43634810213994, 105.24950292748571)",layak konsumsi,False,False,False,True
D1119,['minuman'],10,"(-5.40784035862995, 105.27492843482415)",tidak layak konsumsi,False,True,False,True
D1120,['minuman'],5,"(-5.38380996703211, 105.2914050999691)",tidak layak konsumsi,True,False,False,True
D1121,['makanan'],7,"(-5.42648462352786, 105.21274908386144)",layak konsumsi,True,False,True,True
D1122,['minuman'],6,"(-5.41492149919975, 105.30610691935648)",layak konsumsi,False,True,False,True
D1123,['minuman'],6,"(-5.41219616277131, 105.2629272203123)",tidak layak konsumsi,True,True,True,True
D1124,['minuman'],9,"(-5.40723164498068, 105.2469548597627)",layak konsumsi,True,False,False,True
D1125,"['makanan', 'minuman']",10,"(-5.40057344281807, 105.24971354491753)",hampir kadaluarsa,False,False,True,False
D1126,"['makanan', 'minuman']",5,"(-5.42962863925534, 105.3124077497509)",hampir kadaluarsa,True,False,True,True
D1127,"['makanan', 'minuman']",7,"(-5.4033201626533, 105.31176296829854)",layak konsumsi,False,True,True,False
D1128,"['makanan', 'minuman']",9,"(-5.40765815498914, 105.25970364725546)",layak konsumsi,False,True,False,False
D1129,['makanan'],5,"(-5.3875727847732, 105.26825223243853)",hampir kadaluarsa,True,False,False,True
D1130,"['makanan', 'minuman']",3,"(-5.40575142426207, 105.26657268242744)",layak konsumsi,True,True,True,False
D1131,"['makanan', 'minuman']",9,"(-5.38777109039666, 105.21201176282014)",layak konsumsi,True,False,True,True
D1132,['makanan'],1,"(-5.37501117324027, 105.26098180999546)",layak konsumsi,False,True,True,True
D1133,"['makanan', 'minuman']",2,"(-5.37942616998135, 105.25279045473589)",hampir kadaluarsa,True,True,False,True
D1134,['minuman'],10,"(-5.41087914076586, 105.23603068639797)",layak konsumsi,True,False,False,False
D1135,"['makanan', 'minuman']",6,"(-5.42957272231297, 105.24605372495951)",tidak layak konsumsi,True,True,True,False
D1136,['makanan'],8,"(-5.40316117159803, 105.30187936597825)",layak konsumsi,True,False,True,True
D1137,['makanan'],10,"(-5.38830077656177, 105.27867824953016)",tidak layak konsumsi,True,False,True,False
D1138,['minuman'],7,"(-5.41158950908935, 105.20921127725079)",tidak layak konsumsi,False,True,True,False
D1139,['minuman'],6,"(-5.39192919817102, 105.27828695999007)",layak konsumsi,False,False,False,True
D1140,['minuman'],10,"(-5.40820677831908, 105.2694911763466)",hampir kadaluarsa,True,True,True,False
D1141,['minuman'],5,"(-5.39009392915722, 105.27679582692843)",layak konsumsi,True,True,True,True
D1142,['makanan'],7,"(-5.37387677919885, 105.31215677467696)",layak konsumsi,True,False,False,True
D1143,"['makanan', 'minuman']",1,"(-5.38597827096042, 105.25186807381355)",layak konsumsi,True,False,True,True
D1144,['minuman'],4,"(-5.43430569480577, 105.26972197231662)",layak konsumsi,True,False,True,False
D1145,['makanan'],6,"(-5.37922571774934, 105.24905735917267)",tidak layak konsumsi,False,True,True,False
D1146,['makanan'],9,"(-5.43749101920574, 105.2354802592384)",tidak layak konsumsi,False,False,True,True
D1147,"['makanan', 'minuman']",4,"(-5.37448378175495, 105.30153199049116)",layak konsumsi,False,False,False,True
D1148,['minuman'],8,"(-5.40357263519635, 105.3114982127251)",tidak layak konsumsi,True,True,True,False
D1149,"['makanan', 'minuman']",2,"(-5.43827296515986, 105.24948103534302)",layak konsumsi,False,True,False,True
D1150,"['makanan', 'minuman']",4,"(-5.40588309901088, 105.2440297316756)",layak konsumsi,True,True,True,True
D1151,"['makanan', 'minuman']",8,"(-5.3919670540258, 105.28011509865716)",layak konsumsi,True,True,True,False
D1152,"['makanan', 'minuman']",4,"(-5.436260796009, 105.2983745105907)",tidak layak konsumsi,False,False,False,True
D1153,['makanan'],10,"(-5.4028427097599, 105.27801287510354)",hampir kadaluarsa,False,False,True,False
D1154,"['makanan', 'minuman']",7,"(-5.37756349146484, 105.26965140008294)",tidak layak konsumsi,False,True,True,True
D1155,"['makanan', 'minuman']",8,"(-5.38985341882717, 105.29834937226423)",hampir kadaluarsa,True,True,False,True
D1156,['minuman'],2,"(-5.37703818389651, 105.30938969782288)",layak konsumsi,False,True,False,True
D1157,"['makanan', 'minuman']",2,"(-5.41860864919332, 105.27816033987345)",tidak layak konsumsi,False,False,False,False
D1158,"['makanan', 'minuman']",9,"(-5.42731198708401, 105.28894651568417)",layak konsumsi,True,True,True,True
D1159,"['makanan', 'minuman']",5,"(-5.3765024034892, 105.2853431307384)",hampir kadaluarsa,True,True,False,True
D1160,['minuman'],1,"(-5.42243027006048, 105.24046211707767)",hampir kadaluarsa,True,True,False,False
D1161,['makanan'],5,"(-5.38401738425018, 105.29630017590641)",tidak layak konsumsi,True,False,True,False
D1162,"['makanan', 'minuman']",8,"(-5.41662955440272, 105.30532543126537)",tidak layak konsumsi,False,False,True,False
D1163,"['makanan', 'minuman']",7,"(-5.43854428814261, 105.21762226344312)",hampir kadaluarsa,False,False,False,True
D1164,"['makanan', 'minuman']",6,"(-5.41077097084774, 105.30511926880833)",tidak layak konsumsi,False,False,False,False
D1165,['minuman'],5,"(-5.43888883648046, 105.2126826596005)",layak konsumsi,False,True,True,True
D1166,['minuman'],9,"(-5.41505984401573, 105.27705333972706)",hampir kadaluarsa,False,False,True,True
D1167,"['makanan', 'minuman']",4,"(-5.40273048657273, 105.28593269821543)",layak konsumsi,False,True,False,True
D1168,['minuman'],4,"(-5.39350395159832, 105.29723162356072)",layak konsumsi,True,False,False,True
D1169,['minuman'],1,"(-5.39252831793286, 105.22485858705777)",layak konsumsi,True,True,False,False
D1170,"['makanan', 'minuman']",8,"(-5.41422990328352, 105.30245933270145)",layak konsumsi,False,False,False,True
D1171,['makanan'],1,"(-5.43221795044194, 105.24094158185478)",hampir kadaluarsa,False,True,False,True
D1172,['makanan'],2,"(-5.43457077341724, 105.28999246207928)",layak konsumsi,False,False,True,True
D1173,['makanan'],2,"(-5.43376381988736, 105.21091900356079)",tidak layak konsumsi,True,True,False,False
D1174,"['makanan', 'minuman']",3,"(-5.39893760424129, 105.2558805679136)",layak konsumsi,False,True,True,True
D1175,"['makanan', 'minuman']",1,"(-5.41168323019289, 105.22414858191749)",tidak layak konsumsi,True,True,False,False
D1176,['makanan'],6,"(-5.3782924025499, 105.24415272748296)",hampir kadaluarsa,False,True,True,False
D1177,"['makanan', 'minuman']",2,"(-5.40633532960575, 105.2164061704794)",layak konsumsi,False,False,True,False
D1178,"['makanan', 'minuman']",3,"(-5.4274347846754, 105.27455801316084)",hampir kadaluarsa,False,False,True,True
D1179,['minuman'],5,"(-5.37890089659383, 105.28253968739874)",hampir kadaluarsa,True,True,True,False
D1180,['minuman'],10,"(-5.39712464936542, 105.21091752453708)",tidak layak konsumsi,False,True,False,False
D1181,"['makanan', 'minuman']",7,"(-5.4228314748424, 105.22481198047882)",tidak layak konsumsi,True,True,True,False
D1182,['minuman'],8,"(-5.38627412189986, 105.22082918392158)",layak konsumsi,False,False,False,True
D1183,['minuman'],10,"(-5.39189987381685, 105.31242228669574)",hampir kadaluarsa,True,False,True,True
D1184,"['makanan', 'minuman']",7,"(-5.37339055283079, 105.31082523035977)",hampir kadaluarsa,True,True,False,True
D1185,['makanan'],10,"(-5.37731073304345, 105.27552351882683)",tidak layak konsumsi,False,True,True,False
D1186,"['makanan', 'minuman']",3,"(-5.43451995860995, 105.23611994288675)",tidak layak konsumsi,True,False,False,False
D1187,['makanan'],5,"(-5.39014281587531, 105.23728428529814)",layak konsumsi,False,False,True,False
D1188,['minuman'],6,"(-5.43129006280871, 105.26013451257681)",tidak layak konsumsi,False,True,False,False
D1189,"['makanan', 'minuman']",2,"(-5.42207355792273, 105.23223483241706)",layak konsumsi,True,False,True,True
D1190,"['makanan', 'minuman']",9,"(-5.38218731127409, 105.23514469905571)",tidak layak konsumsi,True,True,True,True
D1191,['makanan'],7,"(-5.40054340549454, 105.26477414422982)",layak konsumsi,True,True,True,False
D1192,"['makanan', 'minuman']",5,"(-5.37781752703499, 105.21978825271837)",layak konsumsi,False,False,False,False
D1193,"['makanan', 'minuman']",5,"(-5.37354018718824, 105.28396343690653)",layak konsumsi,True,False,True,True
D1194,"['makanan', 'minuman']",8,"(-5.39308426689744, 105.29791860874167)",tidak layak konsumsi,True,True,True,False
D1195,"['makanan', 'minuman']",3,"(-5.42716534162954, 105.26317162720628)",hampir kadaluarsa,False,False,True,False
D1196,"['makanan', 'minuman']",9,"(-5.40456972408827, 105.29196739206162)",layak konsumsi,False,False,True,False
D1197,"['makanan', 'minuman']",1,"(-5.38556497231473, 105.23420014716676)",hampir kadaluarsa,False,True,False,False
D1198,['minuman'],8,"(-5.41518735270266, 105.24824660862234)",hampir kadaluarsa,False,False,True,True
D1199,"['makanan', 'minuman']",2,"(-5.38167946727732, 105.29693383106135)",tidak layak konsumsi,True,False,False,True
D1200,['makanan'],8,"(-5.38279550915239, 105.25695579065355)",layak konsumsi,False,False,True,False
D1201,['makanan'],2,"(-5.40192327972948, 105.22464446387548)",tidak layak konsumsi,False,True,True,False
D1202,['minuman'],3,"(-5.38760556019307, 105.209307696758)",hampir kadaluarsa,False,True,True,False
D1203,"['makanan', 'minuman']",3,"(-5.38961532719723, 105.29886845387622)",tidak layak konsumsi,False,True,True,True
D1204,['minuman'],9,"(-5.41938213802229, 105.25482524766969)",hampir kadaluarsa,True,True,True,False
D1205,"['makanan', 'minuman']",10,"(-5.37622702914155, 105.28903496058417)",hampir kadaluarsa,True,False,False,False
D1206,['makanan'],2,"(-5.42806293372778, 105.21935187149651)",layak konsumsi,True,False,True,False
D1207,"['makanan', 'minuman']",3,"(-5.41123517537551, 105.21625441384087)",layak konsumsi,True,False,True,False
D1208,"['makanan', 'minuman']",7,"(-5.37832038759195, 105.24824714513326)",hampir kadaluarsa,False,False,True,False
D1209,['minuman'],2,"(-5.40261323393023, 105.25529578266371)",hampir kadaluarsa,False,True,True,False
D1210,['minuman'],1,"(-5.40893565191347, 105.21156036818613)",tidak layak konsumsi,False,True,True,False
D1211,"['makanan', 'minuman']",1,"(-5.39479389291543, 105.29553895435653)",hampir kadaluarsa,False,True,False,True
D1212,"['makanan', 'minuman']",5,"(-5.37719227061368, 105.2392253704494)",tidak layak konsumsi,True,True,False,False
D1213,['makanan'],5,"(-5.3868274338522, 105.25269733022321)",layak konsumsi,False,True,True,True
D1214,['minuman'],1,"(-5.40588405877272, 105.25820273878182)",hampir kadaluarsa,False,True,False,True
D1215,"['makanan', 'minuman']",8,"(-5.40743452444204, 105.29702335373157)",layak konsumsi,True,False,True,False
D1216,['minuman'],1,"(-5.41102837193736, 105.23540159663867)",tidak layak konsumsi,False,True,False,True
D1217,"['makanan', 'minuman']",3,"(-5.3934997450097, 105.22725200946314)",layak konsumsi,True,False,True,True
D1218,"['makanan', 'minuman']",3,"(-5.4364511604347, 105.30507930864495)",layak konsumsi,False,False,False,True
D1219,"['makanan', 'minuman']",9,"(-5.42266540366187, 105.29632652614023)",tidak layak konsumsi,False,False,True,True
D1220,"['makanan', 'minuman']",10,"(-5.38334555969846, 105.21446245846182)",tidak layak konsumsi,False,False,False,False
D1221,"['makanan', 'minuman']",9,"(-5.41666344568659, 105.23172545407384)",layak konsumsi,True,False,True,False
D1222,['makanan'],5,"(-5.41073365004864, 105.24775900149027)",layak konsumsi,True,False,False,False
D1223,['minuman'],9,"(-5.38413497084484, 105.26997358545546)",layak konsumsi,False,False,False,False
D1224,['minuman'],7,"(-5.41916469777686, 105.25022346380766)",hampir kadaluarsa,False,True,True,False
D1225,['makanan'],9,"(-5.43383646722556, 105.2254862690314)",hampir kadaluarsa,True,False,False,True
D1226,['makanan'],2,"(-5.39983812872948, 105.21496061376601)",hampir kadaluarsa,True,True,False,False
D1227,['minuman'],1,"(-5.38264317402042, 105.27878048441704)",layak konsumsi,True,False,False,False
D1228,"['makanan', 'minuman']",1,"(-5.43605840431309, 105.21617238120025)",layak konsumsi,True,True,True,True
D1229,['minuman'],6,"(-5.39334533127688, 105.30230390628935)",layak konsumsi,False,True,True,True
D1230,['minuman'],6,"(-5.4040256160381, 105.22944841462586)",hampir kadaluarsa,False,False,True,True
D1231,['minuman'],1,"(-5.4373334261162, 105.2285924802514)",layak konsumsi,False,False,True,True
D1232,"['makanan', 'minuman']",9,"(-5.38440880200255, 105.28042374940611)",hampir kadaluarsa,True,False,False,True
D1233,['minuman'],4,"(-5.42864453018484, 105.2218726923755)",hampir kadaluarsa,False,True,True,False
D1234,"['makanan', 'minuman']",5,"(-5.42926071063558, 105.30382592728452)",layak konsumsi,True,True,False,True
D1235,"['makanan', 'minuman']",1,"(-5.42141158883644, 105.2908605732988)",layak konsumsi,False,True,False,True
D1236,"['makanan', 'minuman']",1,"(-5.38826279201725, 105.31084691073282)",layak konsumsi,True,False,False,False
D1237,"['makanan', 'minuman']",7,"(-5.38388300242682, 105.27630023204054)",layak konsumsi,True,True,False,False
D1238,"['makanan', 'minuman']",6,"(-5.41749253238698, 105.29784628250765)",layak konsumsi,True,True,True,True
D1239,['makanan'],4,"(-5.38737935430039, 105.30563064060436)",tidak layak konsumsi,True,True,True,True
D1240,['makanan'],4,"(-5.4261710832157, 105.29236279667658)",hampir kadaluarsa,False,True,False,False
D1241,['minuman'],9,"(-5.39245318106613, 105.28132729866336)",tidak layak konsumsi,True,True,True,True
D1242,"['makanan', 'minuman']",7,"(-5.40393004550429, 105.26753802397768)",hampir kadaluarsa,False,True,True,True
D1243,"['makanan', 'minuman']",10,"(-5.39842798302449, 105.23214190154566)",tidak layak konsumsi,False,True,True,True
D1244,"['makanan', 'minuman']",1,"(-5.42546079799277, 105.22112714634717)",layak konsumsi,False,True,False,False
D1245,"['makanan', 'minuman']",3,"(-5.43202853418536, 105.21508994706252)",hampir kadaluarsa,False,True,True,True
D1246,"['makanan', 'minuman']",9,"(-5.39739169241919, 105.23878499306136)",tidak layak konsumsi,True,False,False,True
D1247,['makanan'],5,"(-5.40791219514512, 105.29881447891391)",layak konsumsi,True,True,True,False
D1248,"['makanan', 'minuman']",9,"(-5.3972729309211, 105.30487229787067)",hampir kadaluarsa,False,True,False,True
D1249,['makanan'],5,"(-5.42725791120684, 105.25323200510667)",layak konsumsi,False,True,True,True
D1250,"['makanan', 'minuman']",9,"(-5.43306725586045, 105.2571055891876)",layak konsumsi,False,False,True,False
D1251,"['makanan', 'minuman']",10,"(-5.37333418062621, 105.27252340743875)",layak konsumsi,True,True,True,True
D1252,['minuman'],6,"(-5.40958241790045, 105.31032100083358)",tidak layak konsumsi,True,False,True,True
D1253,['minuman'],7,"(-5.43038688945747, 105.25581094313223)",tidak layak konsumsi,False,False,True,False
D1254,"['makanan', 'minuman']",6,"(-5.37593770353689, 105.2286295713932)",layak konsumsi,True,False,True,False
D1255,['makanan'],7,"(-5.42238267592252, 105.2977725755746)",layak konsumsi,True,True,True,True
D1256,"['makanan', 'minuman']",1,"(-5.39445979866627, 105.21856040010405)",hampir kadaluarsa,False,True,False,False
D1257,"['makanan', 'minuman']",5,"(-5.42885725236294, 105.28774657555844)",layak konsumsi,True,False,False,True
D1258,"['makanan', 'minuman']",9,"(-5.37877346988575, 105.21396263418441)",layak konsumsi,True,True,True,False
D1259,['minuman'],6,"(-5.40687462488159, 105.25972476375074)",layak konsumsi,False,False,True,False
D1260,"['makanan', 'minuman']",6,"(-5.4358030457882, 105.24987814519679)",layak konsumsi,True,True,False,True
D1261,['makanan'],10,"(-5.41076732577279, 105.27291291420332)",layak konsumsi,True,False,False,True
D1262,"['makanan', 'minuman']",7,"(-5.41637602413389, 105.28342583964026)",layak konsumsi,False,False,False,False
D1263,"['makanan', 'minuman']",9,"(-5.38070545866406, 105.22485611161639)",tidak layak konsumsi,False,False,False,True
D1264,"['makanan', 'minuman']",8,"(-5.41687428957883, 105.3113178370108)",layak konsumsi,True,False,False,True
D1265,['makanan'],7,"(-5.38431581891032, 105.22636484044642)",layak konsumsi,True,True,False,False
D1266,['makanan'],9,"(-5.38050643748492, 105.21360379478728)",layak konsumsi,True,False,True,True
D1267,['makanan'],4,"(-5.39040410976937, 105.25129410356152)",tidak layak konsumsi,False,True,False,True
D1268,['makanan'],2,"(-5.43221621653528, 105.28810482771651)",tidak layak konsumsi,True,True,True,True
D1269,['minuman'],5,"(-5.43703748983595, 105.23509493163209)",layak konsumsi,True,False,True,False
D1270,['makanan'],4,"(-5.41054350589344, 105.29598642083758)",hampir kadaluarsa,False,True,False,True
D1271,['makanan'],5,"(-5.39543414059338, 105.26117216475899)",tidak layak konsumsi,True,False,False,False
D1272,"['makanan', 'minuman']",8,"(-5.39279646260018, 105.29474990942589)",layak konsumsi,False,True,True,True
D1273,['makanan'],9,"(-5.37569741539346, 105.24046286503236)",layak konsumsi,False,True,False,True
D1274,['makanan'],8,"(-5.4174508426944, 105.24609091760809)",layak konsumsi,True,False,True,False
D1275,"['makanan', 'minuman']",3,"(-5.39081936981428, 105.30064670960536)",layak konsumsi,True,True,True,False
D1276,['minuman'],9,"(-5.40537215898563, 105.23177639526283)",layak konsumsi,True,False,False,True
D1277,"['makanan', 'minuman']",9,"(-5.38009525384577, 105.23048585869704)",hampir kadaluarsa,False,False,False,True
D1278,['makanan'],4,"(-5.40288175710441, 105.23425787423922)",layak konsumsi,False,False,True,True
D1279,['makanan'],1,"(-5.39559564466612, 105.2630006514942)",hampir kadaluarsa,True,True,True,True
D1280,['makanan'],2,"(-5.39708051040956, 105.30809138818904)",layak konsumsi,True,True,False,False
