penerima_id,jenis_makanan_dibutuhkan,jumlah_dibutuhkan,lokasi_penerima,jumlah_diterima,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan_free
R1000,['makanan'],3,"(-5.4322906067656, 105.24350138729886)",0,tidak layak konsumsi,False,False,False,False
R1001,['minuman'],9,"(-5.38382876986047, 105.2670910994197)",2,tidak layak konsumsi,False,False,False,False
R1002,"['makanan', 'minuman']",4,"(-5.43529955518113, 105.217610815862)",5,['hampir kadaluarsa'],False,True,True,True
R1003,['makanan'],7,"(-5.40091017410856, 105.30577888353106)",0,tidak layak konsumsi,False,False,False,False
R1004,"['makanan', 'minuman']",10,"(-5.42016656956172, 105.25392111583716)",5,tidak layak konsumsi,False,False,False,False
R1005,"['makanan', 'minuman']",10,"(-5.39187543541352, 105.24146866097088)",3,tidak layak konsumsi,False,False,False,False
R1006,"['makanan', 'minuman']",8,"(-5.39063137620469, 105.28183975967144)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R1007,"['makanan', 'minuman']",3,"(-5.43457833311873, 105.2264871898122)",4,tidak layak konsumsi,False,False,False,False
R1008,['minuman'],6,"(-5.38980793475963, 105.21205846195149)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,False
R1009,['makanan'],1,"(-5.43468519987138, 105.240555167824)",3,['layak konsumsi'],False,True,False,True
R1010,['makanan'],2,"(-5.42442865505689, 105.21610223971926)",0,tidak layak konsumsi,False,False,False,False
R1011,['minuman'],6,"(-5.39923452588691, 105.22010112332)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,False
R1012,"['makanan', 'minuman']",7,"(-5.42656678535156, 105.26010281465302)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,False
R1013,"['makanan', 'minuman']",1,"(-5.37780473109047, 105.29294328741395)",5,tidak layak konsumsi,False,False,False,False
R1014,"['makanan', 'minuman']",9,"(-5.38289748734674, 105.28265521784016)",3,tidak layak konsumsi,False,False,False,False
R1015,"['makanan', 'minuman']",9,"(-5.39467871828109, 105.23019053458835)",0,tidak layak konsumsi,False,False,False,False
R1016,['minuman'],6,"(-5.40371049905129, 105.25877576422131)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R1017,"['makanan', 'minuman']",4,"(-5.41610059020043, 105.28508159222702)",0,tidak layak konsumsi,False,False,False,False
R1018,"['makanan', 'minuman']",2,"(-5.42146605282119, 105.26558701080425)",0,tidak layak konsumsi,False,False,False,False
R1019,"['makanan', 'minuman']",8,"(-5.41777139933635, 105.30859932033758)",5,tidak layak konsumsi,False,False,False,False
R1020,['minuman'],5,"(-5.42641159524489, 105.2156280586123)",4,['hampir kadaluarsa'],False,True,True,False
R1021,['makanan'],5,"(-5.37686971051709, 105.27539070718616)",0,['hampir kadaluarsa'],False,True,True,False
R1022,['makanan'],4,"(-5.40647665515871, 105.22619357978296)",2,tidak layak konsumsi,False,False,False,False
R1023,"['makanan', 'minuman']",9,"(-5.38361966287536, 105.29441613407539)",0,['hampir kadaluarsa'],True,False,False,False
R1024,"['makanan', 'minuman']",4,"(-5.38668155414859, 105.29686099955173)",3,['hampir kadaluarsa'],False,True,True,True
R1025,['makanan'],9,"(-5.38565134037087, 105.2719046040242)",5,tidak layak konsumsi,False,False,False,False
R1026,"['makanan', 'minuman']",8,"(-5.42503733067189, 105.29874495391104)",2,tidak layak konsumsi,False,False,False,False
R1027,['makanan'],5,"(-5.39491476740974, 105.22034742416936)",2,tidak layak konsumsi,False,False,False,False
R1028,"['makanan', 'minuman']",9,"(-5.43101964057512, 105.21267794561801)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,False
R1029,"['makanan', 'minuman']",5,"(-5.42284101365411, 105.22325531660778)",2,tidak layak konsumsi,False,False,False,False
R1030,"['makanan', 'minuman']",5,"(-5.42445990460385, 105.23077577867862)",3,tidak layak konsumsi,False,False,False,False
R1031,['minuman'],6,"(-5.37893650930705, 105.27119435392298)",2,tidak layak konsumsi,False,False,False,False
R1032,"['makanan', 'minuman']",6,"(-5.39419390676546, 105.30770619139139)",0,tidak layak konsumsi,False,False,False,False
R1033,['makanan'],3,"(-5.43832437929982, 105.28481025836102)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,False
R1034,['makanan'],5,"(-5.40064537542226, 105.25806347451942)",1,tidak layak konsumsi,False,False,False,False
R1035,"['makanan', 'minuman']",6,"(-5.40183986539227, 105.2942996811282)",4,['layak konsumsi'],True,False,False,True
R1036,"['makanan', 'minuman']",7,"(-5.42968871396563, 105.23715151298424)",4,['hampir kadaluarsa'],False,True,True,True
R1037,['makanan'],7,"(-5.43218245663489, 105.2683106652677)",4,['hampir kadaluarsa'],True,False,False,False
R1038,"['makanan', 'minuman']",1,"(-5.41297013000428, 105.21452274622324)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1039,['minuman'],2,"(-5.42575602226773, 105.30131616765193)",1,tidak layak konsumsi,False,False,False,False
R1040,['makanan'],3,"(-5.41737910196831, 105.24318624614243)",5,['hampir kadaluarsa'],False,True,False,False
R1041,"['makanan', 'minuman']",2,"(-5.40233291466212, 105.22729245181328)",2,['hampir kadaluarsa'],False,True,False,True
R1042,"['makanan', 'minuman']",1,"(-5.42794936392927, 105.22456684756276)",3,tidak layak konsumsi,False,False,False,False
R1043,"['makanan', 'minuman']",2,"(-5.41014630395295, 105.27809648048944)",3,tidak layak konsumsi,False,False,False,False
R1044,['minuman'],1,"(-5.42955338681606, 105.30576036446455)",3,tidak layak konsumsi,False,False,False,False
R1045,"['makanan', 'minuman']",1,"(-5.38117787239959, 105.29304120150796)",1,['hampir kadaluarsa'],False,False,False,False
R1046,"['makanan', 'minuman']",10,"(-5.4073894585473, 105.29705342845479)",4,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R1047,"['makanan', 'minuman']",7,"(-5.41285602306825, 105.26709882522789)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R1048,['makanan'],4,"(-5.39065575366847, 105.2205325850255)",2,tidak layak konsumsi,False,False,False,False
R1049,['makanan'],3,"(-5.38729880474632, 105.215141654843)",3,['layak konsumsi'],True,True,False,False
R1050,"['makanan', 'minuman']",7,"(-5.40976925102841, 105.2305313323581)",3,tidak layak konsumsi,False,False,False,False
R1051,['makanan'],2,"(-5.38726963696319, 105.21355545383406)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,False
R1052,['minuman'],6,"(-5.4333846296675, 105.21666438211048)",3,tidak layak konsumsi,False,False,False,False
R1053,"['makanan', 'minuman']",4,"(-5.42521410138104, 105.25566997544462)",1,tidak layak konsumsi,False,False,False,False
R1054,['minuman'],4,"(-5.39482784319877, 105.22485165699266)",4,tidak layak konsumsi,False,False,False,False
R1055,"['makanan', 'minuman']",5,"(-5.40797227005503, 105.31398261502879)",3,['layak konsumsi'],True,True,False,False
R1056,"['makanan', 'minuman']",5,"(-5.41747320032904, 105.27140285301206)",3,tidak layak konsumsi,False,False,False,False
R1057,['makanan'],5,"(-5.43530966704447, 105.28211008981783)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,False
R1058,"['makanan', 'minuman']",2,"(-5.40541415438425, 105.28871197144207)",5,tidak layak konsumsi,False,False,False,False
R1059,['minuman'],8,"(-5.43820453976788, 105.232146461502)",0,tidak layak konsumsi,False,False,False,False
R1060,"['makanan', 'minuman']",6,"(-5.43654686479644, 105.31380735359545)",2,tidak layak konsumsi,False,False,False,False
R1061,"['makanan', 'minuman']",5,"(-5.43241427032708, 105.291006059666)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,False
R1062,"['makanan', 'minuman']",7,"(-5.38401903358185, 105.22775925622496)",1,tidak layak konsumsi,False,False,False,False
R1063,['minuman'],9,"(-5.38679930505545, 105.23509962215765)",1,tidak layak konsumsi,False,False,False,False
R1064,"['makanan', 'minuman']",4,"(-5.4211895979275, 105.25080267909426)",0,['hampir kadaluarsa'],False,True,True,True
R1065,['minuman'],6,"(-5.40412412739395, 105.24419338381809)",4,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1066,"['makanan', 'minuman']",5,"(-5.386934079758, 105.25024261209151)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R1067,['makanan'],8,"(-5.41092419825883, 105.27137028029502)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R1068,['makanan'],5,"(-5.42383586280868, 105.27028761189506)",2,tidak layak konsumsi,False,False,False,False
R1069,['minuman'],7,"(-5.42151169068123, 105.21942589181592)",4,tidak layak konsumsi,False,False,False,False
R1070,"['makanan', 'minuman']",6,"(-5.4103542880664, 105.27211486099954)",3,tidak layak konsumsi,False,False,False,False
R1071,['makanan'],3,"(-5.40568286083238, 105.23080459646035)",5,['layak konsumsi'],True,False,True,True
R1072,"['makanan', 'minuman']",9,"(-5.43118403163694, 105.24745931557827)",4,tidak layak konsumsi,False,False,False,False
R1073,['minuman'],9,"(-5.4029445071876, 105.2912386175886)",5,tidak layak konsumsi,False,False,False,False
R1074,['minuman'],8,"(-5.40203546513098, 105.28306426320799)",5,['layak konsumsi'],False,False,True,False
R1075,['makanan'],7,"(-5.39432816799802, 105.2301728969188)",2,['hampir kadaluarsa'],False,False,True,True
R1076,['minuman'],3,"(-5.39273966144422, 105.22962434594217)",2,tidak layak konsumsi,False,False,False,False
R1077,"['makanan', 'minuman']",6,"(-5.43443026249986, 105.25459285374964)",4,tidak layak konsumsi,False,False,False,False
R1078,['makanan'],10,"(-5.40100031806513, 105.27079291551988)",3,['layak konsumsi'],True,False,True,False
R1079,['minuman'],9,"(-5.38754921578039, 105.23636742492545)",4,tidak layak konsumsi,False,False,False,False
R1080,['minuman'],10,"(-5.39536569223126, 105.30297906769562)",3,tidak layak konsumsi,False,False,False,False
R1081,"['makanan', 'minuman']",7,"(-5.41815487117764, 105.27604195195254)",4,tidak layak konsumsi,False,False,False,False
R1082,['makanan'],7,"(-5.43671068588921, 105.29630188294313)",3,tidak layak konsumsi,False,False,False,False
R1083,['makanan'],7,"(-5.38636643180896, 105.21684729298983)",2,tidak layak konsumsi,False,False,False,False
R1084,"['makanan', 'minuman']",3,"(-5.37379490734888, 105.30074584620439)",4,tidak layak konsumsi,False,False,False,False
R1085,"['makanan', 'minuman']",9,"(-5.41421253669143, 105.21323266320398)",1,tidak layak konsumsi,False,False,False,False
R1086,['minuman'],7,"(-5.38285563923517, 105.23337697541574)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1087,['makanan'],3,"(-5.40854872514601, 105.31123172033203)",0,['layak konsumsi'],False,True,True,True
R1088,"['makanan', 'minuman']",10,"(-5.40218065171808, 105.22484256156858)",0,['layak konsumsi'],False,False,True,False
R1089,"['makanan', 'minuman']",3,"(-5.39303959212631, 105.28994417044353)",3,['layak konsumsi'],True,False,False,False
R1090,"['makanan', 'minuman']",7,"(-5.41900482162895, 105.31264285298526)",3,['hampir kadaluarsa'],False,True,False,True
R1091,['makanan'],6,"(-5.37540447752399, 105.23895607290642)",1,tidak layak konsumsi,False,False,False,False
R1092,"['makanan', 'minuman']",10,"(-5.4277561817932, 105.30202241768396)",1,tidak layak konsumsi,False,False,False,False
R1093,['makanan'],10,"(-5.3828827494007, 105.27294116512087)",1,['hampir kadaluarsa'],False,False,True,False
R1094,['makanan'],10,"(-5.37957063041922, 105.28794213576782)",1,tidak layak konsumsi,False,False,False,False
R1095,"['makanan', 'minuman']",1,"(-5.43547619711742, 105.29681927396148)",3,tidak layak konsumsi,False,False,False,False
R1096,['minuman'],8,"(-5.42288889801674, 105.26804428669098)",5,['layak konsumsi'],True,True,False,True
R1097,['minuman'],8,"(-5.40180246689688, 105.2571158809592)",2,['hampir kadaluarsa'],True,False,False,True
R1098,"['makanan', 'minuman']",1,"(-5.42783731282282, 105.310790177242)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R1099,"['makanan', 'minuman']",5,"(-5.40067505775595, 105.31061629929007)",0,tidak layak konsumsi,False,False,False,False
R1100,['makanan'],7,"(-5.404756419953, 105.21407579461729)",4,['hampir kadaluarsa'],False,False,True,False
R1101,['makanan'],6,"(-5.39956698996576, 105.30603320214044)",3,tidak layak konsumsi,False,False,False,False
R1102,['minuman'],1,"(-5.38403929207211, 105.30301761058207)",5,tidak layak konsumsi,False,False,False,False
R1103,['makanan'],1,"(-5.40097601711068, 105.27099861916388)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R1104,['makanan'],7,"(-5.43092542731256, 105.30082154755596)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R1105,"['makanan', 'minuman']",8,"(-5.40666395363747, 105.21870659734253)",2,['hampir kadaluarsa'],True,False,False,False
R1106,['minuman'],2,"(-5.3853922822324, 105.22585534057701)",1,['hampir kadaluarsa'],True,True,True,False
R1107,['makanan'],1,"(-5.38924737514771, 105.29573046569296)",4,['hampir kadaluarsa'],False,False,False,True
R1108,"['makanan', 'minuman']",9,"(-5.38429363509649, 105.24033298830865)",5,['layak konsumsi'],False,True,False,True
R1109,"['makanan', 'minuman']",10,"(-5.39047415784912, 105.29754415850863)",3,tidak layak konsumsi,False,False,False,False
R1110,"['makanan', 'minuman']",9,"(-5.41976685128801, 105.30286254143775)",1,tidak layak konsumsi,False,False,False,False
R1111,"['makanan', 'minuman']",4,"(-5.41527547395829, 105.2474657743677)",3,tidak layak konsumsi,False,False,False,False
R1112,['minuman'],7,"(-5.38997370644769, 105.22018219351489)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,False
R1113,"['makanan', 'minuman']",6,"(-5.42483773991889, 105.25919056363384)",0,tidak layak konsumsi,False,False,False,False
R1114,['minuman'],2,"(-5.43785895115653, 105.26276503519506)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,False
R1115,"['makanan', 'minuman']",7,"(-5.38780925622424, 105.26214014571539)",4,tidak layak konsumsi,False,False,False,False
R1116,"['makanan', 'minuman']",6,"(-5.41608980866915, 105.25432151604629)",3,tidak layak konsumsi,False,False,False,False
R1117,"['makanan', 'minuman']",2,"(-5.37573121054294, 105.24369694218478)",4,tidak layak konsumsi,False,False,False,False
R1118,"['makanan', 'minuman']",1,"(-5.42264834151182, 105.29026975997282)",4,tidak layak konsumsi,False,False,False,False
R1119,"['makanan', 'minuman']",4,"(-5.37533033105927, 105.29492323155334)",0,tidak layak konsumsi,False,False,False,False
R1120,['makanan'],5,"(-5.43302486647644, 105.27198881671296)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1121,"['makanan', 'minuman']",8,"(-5.37675068826158, 105.2993446103783)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,False
R1122,"['makanan', 'minuman']",1,"(-5.3973863737713, 105.3033654548855)",0,tidak layak konsumsi,False,False,False,False
R1123,['makanan'],4,"(-5.37697066592226, 105.21441502645199)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,True
R1124,['makanan'],8,"(-5.37680704181486, 105.27366229881912)",1,['layak konsumsi'],True,False,False,False
R1125,['makanan'],8,"(-5.41918532692425, 105.31144551364237)",3,tidak layak konsumsi,False,False,False,False
R1126,['minuman'],7,"(-5.43909863724923, 105.29094454838315)",3,tidak layak konsumsi,False,False,False,False
R1127,"['makanan', 'minuman']",6,"(-5.42450885618765, 105.29326286763636)",4,tidak layak konsumsi,False,False,False,False
R1128,['minuman'],1,"(-5.42190681802899, 105.28367838466107)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,False
R1129,['minuman'],4,"(-5.43358269071575, 105.28082183761252)",4,['layak konsumsi'],True,True,False,False
R1130,"['makanan', 'minuman']",9,"(-5.42590122861348, 105.24862610971492)",1,['hampir kadaluarsa'],True,False,True,True
R1131,"['makanan', 'minuman']",6,"(-5.42649140637698, 105.31153515626546)",4,['layak konsumsi'],True,True,False,False
R1132,['makanan'],8,"(-5.3872932756474, 105.27000234593808)",0,tidak layak konsumsi,False,False,False,False
R1133,['makanan'],6,"(-5.41982005114335, 105.24189606021802)",1,tidak layak konsumsi,False,False,False,False
R1134,['minuman'],6,"(-5.3984024243007, 105.25703170477031)",5,tidak layak konsumsi,False,False,False,False
R1135,['minuman'],10,"(-5.38630441938649, 105.21631090577947)",5,tidak layak konsumsi,False,False,False,False
R1136,['minuman'],1,"(-5.4094276416498, 105.27747857005937)",2,tidak layak konsumsi,False,False,False,False
R1137,"['makanan', 'minuman']",4,"(-5.37628442984083, 105.25805674079128)",0,['hampir kadaluarsa'],False,False,True,True
R1138,['makanan'],9,"(-5.42827707798909, 105.22395579950185)",1,tidak layak konsumsi,False,False,False,False
R1139,"['makanan', 'minuman']",2,"(-5.41319295841239, 105.29395364545984)",0,tidak layak konsumsi,False,False,False,False
R1140,"['makanan', 'minuman']",3,"(-5.40480419871802, 105.28783611535637)",3,tidak layak konsumsi,False,False,False,False
R1141,['minuman'],4,"(-5.41666855778343, 105.23364430482293)",1,['hampir kadaluarsa'],True,False,True,True
R1142,['minuman'],2,"(-5.39430448148396, 105.31326726965611)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1143,"['makanan', 'minuman']",3,"(-5.43697388956026, 105.21222911310265)",1,tidak layak konsumsi,False,False,False,False
R1144,"['makanan', 'minuman']",6,"(-5.43539430225812, 105.28953820300559)",5,tidak layak konsumsi,False,False,False,False
R1145,"['makanan', 'minuman']",3,"(-5.41485770160296, 105.23435903873495)",4,tidak layak konsumsi,False,False,False,False
R1146,"['makanan', 'minuman']",3,"(-5.4369923656489, 105.26351449128295)",2,tidak layak konsumsi,False,False,False,False
R1147,"['makanan', 'minuman']",10,"(-5.43509962934587, 105.26987784719786)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,False
R1148,"['makanan', 'minuman']",4,"(-5.39533771933915, 105.2455053858675)",2,tidak layak konsumsi,False,False,False,False
R1149,"['makanan', 'minuman']",10,"(-5.40610271715448, 105.27701984364656)",4,['layak konsumsi'],True,False,True,True
R1150,"['makanan', 'minuman']",4,"(-5.42662675479223, 105.2764688605455)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,False
R1151,"['makanan', 'minuman']",1,"(-5.41435302894175, 105.21825032598555)",4,['layak konsumsi'],False,False,True,False
R1152,['makanan'],10,"(-5.39790827548225, 105.23813625171265)",4,tidak layak konsumsi,False,False,False,False
R1153,"['makanan', 'minuman']",5,"(-5.37636932210332, 105.28355559404308)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,False
R1154,"['makanan', 'minuman']",6,"(-5.3902174183489, 105.30981697937418)",4,tidak layak konsumsi,False,False,False,False
R1155,"['makanan', 'minuman']",3,"(-5.38982602244868, 105.24806323877546)",3,['layak konsumsi'],False,False,True,True
R1156,['minuman'],1,"(-5.42223458202842, 105.26919838175013)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R1157,"['makanan', 'minuman']",8,"(-5.40190549124664, 105.29531432011886)",3,['layak konsumsi'],True,False,True,True
R1158,['minuman'],7,"(-5.4047842592871, 105.25809385597634)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,False
R1159,['minuman'],2,"(-5.37777511703993, 105.29584741455356)",4,['layak konsumsi'],False,True,True,False
R1160,"['makanan', 'minuman']",5,"(-5.40337939971957, 105.22587330786331)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R1161,['makanan'],9,"(-5.3820734463776, 105.27075263901571)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R1162,"['makanan', 'minuman']",7,"(-5.42430165215069, 105.23509054812442)",1,['hampir kadaluarsa'],True,True,False,True
R1163,"['makanan', 'minuman']",4,"(-5.43842610944193, 105.30570236653817)",0,tidak layak konsumsi,False,False,False,False
R1164,"['makanan', 'minuman']",7,"(-5.42858324850584, 105.29130828190732)",0,tidak layak konsumsi,False,False,False,False
R1165,"['makanan', 'minuman']",3,"(-5.37936890172534, 105.29042941742559)",1,['layak konsumsi'],False,True,True,False
R1166,['minuman'],8,"(-5.39599546536594, 105.2745103552988)",1,tidak layak konsumsi,False,False,False,False
R1167,['minuman'],10,"(-5.40135983060474, 105.23581434219194)",2,['layak konsumsi'],False,False,False,False
R1168,['minuman'],8,"(-5.40414951228199, 105.24456266324754)",1,['layak konsumsi'],True,False,True,False
R1169,['minuman'],9,"(-5.42180554826112, 105.25928719209027)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R1170,"['makanan', 'minuman']",8,"(-5.38020773261579, 105.20912921407522)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,False
R1171,['makanan'],6,"(-5.39060565214939, 105.30977512084802)",2,['layak konsumsi'],False,False,True,False
R1172,['makanan'],1,"(-5.40131372146804, 105.28034645018496)",5,tidak layak konsumsi,False,False,False,False
R1173,"['makanan', 'minuman']",1,"(-5.42284282065857, 105.25641954850057)",3,['hampir kadaluarsa'],False,True,True,True
R1174,['makanan'],7,"(-5.40743074758932, 105.28213741502053)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1175,"['makanan', 'minuman']",10,"(-5.38596354803283, 105.23959049079318)",1,tidak layak konsumsi,False,False,False,False
R1176,"['makanan', 'minuman']",5,"(-5.40860264235498, 105.29556506471147)",4,['hampir kadaluarsa'],True,False,True,True
R1177,"['makanan', 'minuman']",9,"(-5.42670824213992, 105.21019265565826)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,False
R1178,"['makanan', 'minuman']",8,"(-5.4225925461115, 105.27981068487185)",3,tidak layak konsumsi,False,False,False,False
R1179,['makanan'],9,"(-5.41667755841215, 105.23450141691312)",5,tidak layak konsumsi,False,False,False,False
R1180,"['makanan', 'minuman']",2,"(-5.38140527344606, 105.2444253652846)",3,['hampir kadaluarsa'],True,False,True,True
R1181,"['makanan', 'minuman']",6,"(-5.37956670433938, 105.20952127188184)",4,['layak konsumsi'],False,True,True,False
R1182,"['makanan', 'minuman']",1,"(-5.39484097513312, 105.30337669682274)",4,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,False
R1183,['makanan'],4,"(-5.40991878020219, 105.21973901748746)",2,['hampir kadaluarsa'],False,True,False,True
R1184,"['makanan', 'minuman']",7,"(-5.42203387061091, 105.23514094846014)",2,['hampir kadaluarsa'],False,True,True,False
R1185,"['makanan', 'minuman']",3,"(-5.42069402453832, 105.29839458692847)",5,tidak layak konsumsi,False,False,False,False
R1186,"['makanan', 'minuman']",6,"(-5.38328656437805, 105.26525672583442)",2,tidak layak konsumsi,False,False,False,False
R1187,['minuman'],4,"(-5.38503438860287, 105.24916696146296)",2,['layak konsumsi'],True,True,False,False
R1188,['makanan'],9,"(-5.3897915812215, 105.23121776422614)",2,tidak layak konsumsi,False,False,False,False
R1189,['makanan'],6,"(-5.38373870887424, 105.22247477159765)",0,['layak konsumsi'],True,False,False,False
R1190,"['makanan', 'minuman']",10,"(-5.37842442012494, 105.22215790057462)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,False
R1191,"['makanan', 'minuman']",10,"(-5.4251883579343, 105.20963198590293)",5,tidak layak konsumsi,False,False,False,False
R1192,"['makanan', 'minuman']",6,"(-5.3931008483441, 105.29788167301504)",1,tidak layak konsumsi,False,False,False,False
R1193,['makanan'],10,"(-5.4258464797616, 105.25615249332184)",0,['hampir kadaluarsa'],False,True,False,True
R1194,"['makanan', 'minuman']",1,"(-5.3852492135848, 105.268385836365)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R1195,['makanan'],3,"(-5.39123406491712, 105.26937303311202)",1,tidak layak konsumsi,False,False,False,False
R1196,"['makanan', 'minuman']",1,"(-5.42222012926415, 105.31277406534691)",3,tidak layak konsumsi,False,False,False,False
R1197,"['makanan', 'minuman']",6,"(-5.40357772402732, 105.26447790244387)",1,tidak layak konsumsi,False,False,False,False
R1198,['minuman'],9,"(-5.39676864756415, 105.21865956288691)",4,tidak layak konsumsi,False,False,False,False
R1199,"['makanan', 'minuman']",6,"(-5.39771089890075, 105.27286524404892)",0,tidak layak konsumsi,False,False,False,False
R1200,['minuman'],4,"(-5.38163965511536, 105.29333420274932)",5,['hampir kadaluarsa'],False,True,True,False
R1201,"['makanan', 'minuman']",6,"(-5.37876653597042, 105.24278690827272)",0,tidak layak konsumsi,False,False,False,False
R1202,"['makanan', 'minuman']",3,"(-5.40369393192083, 105.30090903102786)",2,tidak layak konsumsi,False,False,False,False
R1203,"['makanan', 'minuman']",3,"(-5.4043011003869, 105.2598889343181)",5,tidak layak konsumsi,False,False,False,False
R1204,['minuman'],5,"(-5.37881121849026, 105.2942208167592)",5,tidak layak konsumsi,False,False,False,False
R1205,['makanan'],1,"(-5.3809930031414, 105.28190644666037)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,False
R1206,['minuman'],8,"(-5.41678110947791, 105.22824741344805)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,False
R1207,"['makanan', 'minuman']",9,"(-5.4150853590338, 105.22643360971705)",2,tidak layak konsumsi,False,False,False,False
R1208,"['makanan', 'minuman']",6,"(-5.41473202893415, 105.24070849879702)",5,['layak konsumsi'],True,False,False,False
R1209,['minuman'],2,"(-5.40543373619429, 105.25037841491176)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R1210,['makanan'],3,"(-5.43728203859671, 105.22179182493437)",0,tidak layak konsumsi,False,False,False,False
R1211,['makanan'],2,"(-5.38466098324825, 105.21428338109985)",2,tidak layak konsumsi,False,False,False,False
R1212,['makanan'],1,"(-5.38933305422223, 105.22606807416034)",4,tidak layak konsumsi,False,False,False,False
R1213,"['makanan', 'minuman']",2,"(-5.39616189409853, 105.23304556973302)",2,tidak layak konsumsi,False,False,False,False
R1214,['makanan'],3,"(-5.43763921000846, 105.27619164365794)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1215,"['makanan', 'minuman']",2,"(-5.41761379073886, 105.21066988900462)",3,['layak konsumsi'],False,False,True,False
R1216,"['makanan', 'minuman']",7,"(-5.38801513697152, 105.29116170100208)",4,tidak layak konsumsi,False,False,False,False
R1217,"['makanan', 'minuman']",3,"(-5.42930660655552, 105.21888892244789)",1,tidak layak konsumsi,False,False,False,False
R1218,['makanan'],2,"(-5.37948210216702, 105.30105211602759)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R1219,['makanan'],9,"(-5.43273182987037, 105.2816371002994)",4,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,False
R1220,['makanan'],5,"(-5.39284005239844, 105.31259238975892)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1221,['minuman'],3,"(-5.42291188233298, 105.2723239080257)",5,tidak layak konsumsi,False,False,False,False
R1222,"['makanan', 'minuman']",7,"(-5.41691634676435, 105.30677054885375)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,False
R1223,"['makanan', 'minuman']",5,"(-5.40781630875648, 105.22518105392948)",0,tidak layak konsumsi,False,False,False,False
R1224,"['makanan', 'minuman']",5,"(-5.41350830957912, 105.31046000555335)",3,tidak layak konsumsi,False,False,False,False
R1225,"['makanan', 'minuman']",3,"(-5.39390147471479, 105.25830520064112)",3,tidak layak konsumsi,False,False,False,False
R1226,['makanan'],7,"(-5.38333431939828, 105.24898699989943)",2,['layak konsumsi'],False,False,False,False
R1227,['makanan'],7,"(-5.43490730434217, 105.31110337730487)",4,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1228,['minuman'],2,"(-5.42997614925357, 105.24443199526544)",2,tidak layak konsumsi,False,False,False,False
