id_penyumbang,makanan_disumbangkan,jumlah_disumbangkan,lokasi_lat_penyumbang,lokasi_lon_penyumbang,kondisi_makanan,is_halal_donor,is_for_child_donor,is_for_elderly_donor,is_alergan,id_penerima,makanan_dibutuhkan,jumlah_dibutuhkan,lokasi_lat_penerima,lokasi_lon_penerima,frekuensi_menerima,kondisi_makanan_diterima,is_halal_receiver,is_for_child_receiver,is_for_elderly_receiver,is_alergan_free,status_penerima,matching_score
D40,makanan,34,-5.395931171726324,105.26870181419088,hampir_kadaluarsa,False,True,False,True,T13,makanan,27,-5.403203353556323,105.26040644381716,5,layak_konsumsi_hampir_kadaluarsa,False,True,False,False,tidak mendesak,0.7624999999999998
D37,makanan,42,-5.40511676592093,105.24038153429125,hampir_kadaluarsa,False,False,True,True,T93,makanan,12,-5.381446983224385,105.26058468399398,2,hampir_kadaluarsa,True,False,False,True,mendesak,0.6499999999999999
D71,makanan,21,-5.395346966915577,105.23860337592312,hampir_kadaluarsa,False,True,False,False,T85,minuman,19,-5.39779814491477,105.25857814062344,6,hampir_kadaluarsa,True,False,True,True,mendesak,0.5357142857142857
D83,makanan,41,-5.398179141501572,105.27542421108494,layak_konsumsi,False,True,True,False,T24,minuman,2,-5.38096342688741,105.26266242460684,3,layak_konsumsi,True,False,False,False,normal,0.49374999999999997
D98,makanan_minuman,21,-5.40376088444008,105.2303859118412,tidak_layak_konsumsi,False,True,False,False,T60,minuman,18,-5.396231541170549,105.23523512554382,7,hampir_kadaluarsa,True,False,False,True,tidak mendesak,0.3843750000000001
D100,makanan,7,-5.371187460315454,105.22617257666164,hampir_kadaluarsa,False,True,False,False,T30,makanan_minuman,35,-5.401821902570533,105.25089057987516,9,tidak_layak konsumsi,True,True,True,False,tidak mendesak,0.32750000000000007
D9,makanan_minuman,27,-5.367461280082591,105.28626940342386,hampir_kadaluarsa,False,False,False,True,T51,minuman,36,-5.374338085764345,105.28468646738956,6,hampir_kadaluarsa,False,False,True,True,tidak mendesak,0.5107142857142858
D83,makanan,41,-5.398179141501572,105.27542421108494,layak_konsumsi,False,True,True,False,T97,makanan_minuman,41,-5.369458595044679,105.26370560997476,7,tidak_layak konsumsi,True,False,True,False,mendesak,0.584375
D85,minuman,3,-5.401472171853621,105.24867205428662,hampir_kadaluarsa,False,True,False,False,T95,makanan_minuman,25,-5.400424486390704,105.28099722354634,7,hampir_kadaluarsa,True,True,False,False,tidak mendesak,0.571375
D29,makanan,48,-5.389298567999109,105.22590852646792,layak_konsumsi,False,False,False,False,T9,makanan,15,-5.372639329426373,105.25765231417024,10,hampir_kadaluarsa,True,True,False,True,tidak mendesak,0.4818181818181818
D60,minuman,3,-5.380904753788723,105.24616470271825,layak_konsumsi,False,True,True,True,T19,makanan,19,-5.372220550592904,105.25794844155962,7,hampir_kadaluarsa,True,False,True,True,normal,0.2251644736842105
D3,minuman,16,-5.388751377335418,105.24740447692768,tidak_layak_konsumsi,False,True,False,False,T35,makanan,7,-5.403418685394739,105.23045957440934,1,hampir_kadaluarsa,True,False,False,False,normal,0.3625
D50,minuman,1,-5.370598011128274,105.27555641055186,hampir_kadaluarsa,True,True,False,False,T70,makanan,19,-5.367002881852326,105.2353520685338,10,layak_konsumsi,True,True,True,True,tidak mendesak,0.2870813397129187
D50,minuman,1,-5.370598011128274,105.27555641055186,hampir_kadaluarsa,True,True,False,False,T85,minuman,19,-5.39779814491477,105.25857814062344,6,hampir_kadaluarsa,True,False,True,True,mendesak,0.6659774436090224
D78,minuman,50,-5.398744706229384,105.2606756801194,layak_konsumsi,False,True,False,False,T14,makanan_minuman,25,-5.405373580704513,105.2759378077154,7,tidak_layak konsumsi,True,False,False,True,tidak mendesak,0.48437500000000006
D76,makanan_minuman,37,-5.385314898715345,105.26463346689106,hampir_kadaluarsa,False,False,False,True,T24,minuman,2,-5.38096342688741,105.26266242460684,3,layak_konsumsi,True,False,False,False,normal,0.61875
D58,makanan,43,-5.367388631047598,105.26806491382187,hampir_kadaluarsa,True,True,False,False,T5,minuman,48,-5.396749754234537,105.27453068998103,10,layak_konsumsi,True,False,False,False,tidak mendesak,0.4464015151515152
D13,minuman,17,-5.386299823444227,105.26379881661356,tidak_layak_konsumsi,False,False,True,True,T17,makanan_minuman,12,-5.405527194625631,105.27239815083271,2,layak_konsumsi,True,True,True,False,tidak mendesak,0.5
D33,makanan,14,-5.390628555560123,105.23822458473308,tidak_layak_konsumsi,True,False,False,True,T76,makanan,15,-5.3723874300841725,105.28575491035448,4,layak_konsumsi,True,False,False,True,mendesak,0.6083333333333333
D92,minuman,42,-5.404217170644957,105.28421622459317,tidak_layak_konsumsi,True,False,False,True,T80,makanan_minuman,34,-5.383450310730308,105.28377679760852,9,tidak_layak konsumsi,False,False,True,True,normal,0.5325
D79,minuman,16,-5.38559871454733,105.26540929530356,layak_konsumsi,False,True,False,True,T23,makanan_minuman,48,-5.377686767907542,105.2302085225336,10,tidak_layak konsumsi,False,True,False,False,mendesak,0.6401515151515151
D84,minuman,7,-5.396959940732887,105.28989320008138,tidak_layak_konsumsi,True,True,False,False,T86,minuman,31,-5.386114849911168,105.27045945270868,5,tidak_layak konsumsi,True,False,False,False,normal,0.5600806451612903
D75,makanan,50,-5.375898429896728,105.28893441932836,layak_konsumsi,False,False,False,False,T77,makanan,40,-5.395301399862481,105.23947093194286,9,layak_konsumsi_hampir_kadaluarsa,False,True,False,False,mendesak,0.6824999999999999
D66,minuman,25,-5.3894353167913644,105.24493687962172,hampir_kadaluarsa,False,False,False,True,T30,makanan_minuman,35,-5.401821902570533,105.25089057987516,9,tidak_layak konsumsi,True,True,True,False,tidak mendesak,0.5539285714285714
D51,makanan_minuman,27,-5.382394894625796,105.24457559725164,hampir_kadaluarsa,True,False,True,False,T13,makanan,27,-5.403203353556323,105.26040644381716,5,layak_konsumsi_hampir_kadaluarsa,False,True,False,False,tidak mendesak,0.5625
D74,minuman,38,-5.394003989502165,105.28870522241154,layak_konsumsi,False,True,True,False,T19,makanan,19,-5.372220550592904,105.25794844155962,7,hampir_kadaluarsa,True,False,True,True,normal,0.33437500000000003
D93,minuman,34,-5.375042227403705,105.2623060788294,hampir_kadaluarsa,False,False,True,False,T1,makanan,1,-5.3864306019901065,105.26266063515553,5,layak_konsumsi,False,False,True,False,tidak mendesak,0.5625
D53,minuman,3,-5.393267085884303,105.23614364347894,hampir_kadaluarsa,False,True,True,False,T3,minuman,46,-5.396494113812611,105.28577151227366,4,tidak_layak konsumsi,True,False,True,False,normal,0.3715217391304348
D56,minuman,48,-5.3939290273903575,105.26810799164636,layak_konsumsi,False,False,False,False,T73,minuman,1,-5.379469373635833,105.2484517247208,8,hampir_kadaluarsa,False,False,True,True,tidak mendesak,0.6583333333333332
D100,makanan,7,-5.371187460315454,105.22617257666164,hampir_kadaluarsa,False,True,False,False,T67,makanan_minuman,42,-5.404514433154517,105.2350065524054,7,layak_konsumsi_hampir_kadaluarsa,False,False,False,False,mendesak,0.6010416666666667
D34,makanan,27,-5.398378554655068,105.26671657498574,hampir_kadaluarsa,False,False,True,True,T85,minuman,19,-5.39779814491477,105.25857814062344,6,hampir_kadaluarsa,True,False,True,True,mendesak,0.5357142857142857
D4,minuman,18,-5.388486526031104,105.25748585782053,hampir_kadaluarsa,True,False,False,False,T71,minuman,19,-5.37550673001975,105.27881923041603,8,hampir_kadaluarsa,True,False,True,True,tidak mendesak,0.7280701754385964
D64,makanan,40,-5.403356919679586,105.26856096977424,layak_konsumsi,False,True,False,False,T39,makanan,12,-5.389982896871855,105.24811384027576,8,hampir_kadaluarsa,False,True,False,False,tidak mendesak,0.7583333333333332
D86,minuman,29,-5.403491647960264,105.24392614492989,hampir_kadaluarsa,False,False,True,False,T70,makanan,19,-5.367002881852326,105.2353520685338,10,layak_konsumsi,True,True,True,True,tidak mendesak,0.28181818181818186
D65,makanan_minuman,17,-5.391563459299372,105.28195786868346,tidak_layak_konsumsi,False,False,True,True,T67,makanan_minuman,42,-5.404514433154517,105.2350065524054,7,layak_konsumsi_hampir_kadaluarsa,False,False,False,False,mendesak,0.5498511904761905
D77,minuman,27,-5.388561414198374,105.22840627511742,hampir_kadaluarsa,False,True,True,True,T70,makanan,19,-5.367002881852326,105.2353520685338,10,layak_konsumsi,True,True,True,True,tidak mendesak,0.35681818181818187
D39,makanan,33,-5.378067550121775,105.23063545536463,tidak_layak_konsumsi,False,True,True,True,T10,makanan_minuman,41,-5.378808574001295,105.2585414717999,2,layak_konsumsi_hampir_kadaluarsa,False,True,False,True,normal,0.5304878048780488
D85,minuman,3,-5.401472171853621,105.24867205428662,hampir_kadaluarsa,False,True,False,False,T89,makanan,14,-5.399108023771207,105.27216958344378,4,layak_konsumsi_hampir_kadaluarsa,False,False,True,False,tidak mendesak,0.38642857142857145
D68,makanan_minuman,21,-5.397554649384687,105.24483623289284,hampir_kadaluarsa,False,False,True,False,T45,makanan,40,-5.380132933886118,105.23174945202544,7,layak_konsumsi_hampir_kadaluarsa,True,True,False,False,normal,0.46187500000000004
D49,makanan_minuman,6,-5.401737984588296,105.24357276315476,layak_konsumsi,True,False,False,False,T53,makanan,29,-5.369571338716552,105.2525242039176,10,hampir_kadaluarsa,True,False,False,True,normal,0.5525078369905956
D100,makanan,7,-5.371187460315454,105.22617257666164,hampir_kadaluarsa,False,True,False,False,T58,makanan_minuman,21,-5.379274811167013,105.23196871701796,7,hampir_kadaluarsa,False,False,False,False,normal,0.7177083333333333
D57,minuman,3,-5.3971102088604015,105.27718559657842,tidak_layak_konsumsi,False,True,False,False,T57,minuman,39,-5.371358177451811,105.2379364121958,9,hampir_kadaluarsa,False,True,True,True,mendesak,0.5151923076923076
D67,makanan,14,-5.386661700060163,105.2676490933051,layak_konsumsi,True,False,True,True,T52,minuman,47,-5.375894119619393,105.28468986906444,6,layak_konsumsi_hampir_kadaluarsa,True,True,True,False,tidak mendesak,0.39050151975683894
D90,makanan_minuman,8,-5.40338699814192,105.28115568575512,layak_konsumsi,False,False,True,True,T83,makanan_minuman,37,-5.395735065850102,105.26762745154667,1,tidak_layak konsumsi,False,True,False,True,normal,0.48412162162162165
D25,minuman,20,-5.388062728710642,105.22635086184668,layak_konsumsi,True,False,True,True,T76,makanan,15,-5.3723874300841725,105.28575491035448,4,layak_konsumsi,True,False,False,True,mendesak,0.46499999999999997
D4,minuman,18,-5.388486526031104,105.25748585782053,hampir_kadaluarsa,True,False,False,False,T56,minuman,31,-5.373461064830365,105.26966395429169,1,layak_konsumsi_hampir_kadaluarsa,True,False,False,False,mendesak,0.8455645161290322
D13,minuman,17,-5.386299823444227,105.26379881661356,tidak_layak_konsumsi,False,False,True,True,T14,makanan_minuman,25,-5.405373580704513,105.2759378077154,7,tidak_layak konsumsi,True,False,False,True,tidak mendesak,0.35237500000000005
D99,minuman,50,-5.388888571392728,105.2565906246676,hampir_kadaluarsa,True,False,False,True,T99,makanan,38,-5.394155064318565,105.2418673002478,9,layak_konsumsi,False,True,False,True,mendesak,0.4575
D49,makanan_minuman,6,-5.401737984588296,105.24357276315476,layak_konsumsi,True,False,False,False,T6,makanan,27,-5.384695057715781,105.27026869812131,9,layak_konsumsi_hampir_kadaluarsa,True,False,False,False,tidak mendesak,0.5047222222222222
D47,minuman,44,-5.3828562016740245,105.25028093860752,layak_konsumsi,True,False,False,False,T62,minuman,16,-5.370237522037654,105.25175008304672,10,layak_konsumsi,False,False,False,False,normal,0.8818181818181817
D48,minuman,5,-5.373470910725599,105.28990581141038,layak_konsumsi,True,True,True,False,T48,makanan,27,-5.4051271784764,105.25389445101617,8,tidak_layak konsumsi,False,False,False,False,normal,0.2768518518518519
D79,minuman,16,-5.38559871454733,105.26540929530356,layak_konsumsi,False,True,False,True,T1,makanan,1,-5.3864306019901065,105.26266063515553,5,layak_konsumsi,False,False,True,False,tidak mendesak,0.5375
D92,minuman,42,-5.404217170644957,105.28421622459317,tidak_layak_konsumsi,True,False,False,True,T12,makanan,50,-5.388068736063081,105.25775482344024,2,layak_konsumsi,True,True,True,False,normal,0.534
D54,minuman,10,-5.3980140447703855,105.255045658296,tidak_layak_konsumsi,True,True,True,True,T4,makanan_minuman,15,-5.37023611446767,105.2656968734426,5,hampir_kadaluarsa,False,True,False,False,mendesak,0.6541666666666666
D9,makanan_minuman,27,-5.367461280082591,105.28626940342386,hampir_kadaluarsa,False,False,False,True,T100,makanan_minuman,28,-5.403640622561667,105.229304709088,3,hampir_kadaluarsa,True,True,False,True,normal,0.5151785714285714
D85,minuman,3,-5.401472171853621,105.24867205428662,hampir_kadaluarsa,False,True,False,False,T26,makanan_minuman,7,-5.372421562233417,105.2657899577272,8,layak_konsumsi_hampir_kadaluarsa,True,False,False,True,normal,0.4761904761904763
D93,minuman,34,-5.375042227403705,105.2623060788294,hampir_kadaluarsa,False,False,True,False,T46,minuman,49,-5.4019639499640135,105.24466033546528,5,layak_konsumsi_hampir_kadaluarsa,True,True,True,False,mendesak,0.5568877551020408
D78,minuman,50,-5.398744706229384,105.2606756801194,layak_konsumsi,False,True,False,False,T20,minuman,37,-5.369794990481451,105.28887759264008,4,layak_konsumsi_hampir_kadaluarsa,False,True,True,True,normal,0.64
D67,makanan,14,-5.386661700060163,105.2676490933051,layak_konsumsi,True,False,True,True,T7,makanan,34,-5.396662394524932,105.24057247214115,1,tidak_layak konsumsi,True,True,False,False,mendesak,0.6536764705882352
D94,makanan_minuman,40,-5.399110952634129,105.25013349542232,hampir_kadaluarsa,False,True,True,True,T66,makanan_minuman,28,-5.373646089250235,105.28563111028993,3,hampir_kadaluarsa,False,False,False,True,tidak mendesak,0.56875
D23,makanan,27,-5.385741810928777,105.29005658239758,tidak_layak_konsumsi,True,True,True,False,T90,makanan,39,-5.390441613800905,105.27703301608744,7,tidak_layak konsumsi,False,False,False,True,normal,0.6036057692307693
D57,minuman,3,-5.3971102088604015,105.27718559657842,tidak_layak_konsumsi,False,True,False,False,T73,minuman,1,-5.379469373635833,105.2484517247208,8,hampir_kadaluarsa,False,False,True,True,tidak mendesak,0.5083333333333333
D54,minuman,10,-5.3980140447703855,105.255045658296,tidak_layak_konsumsi,True,True,True,True,T69,minuman,41,-5.393327797568677,105.27499993647452,3,layak_konsumsi,False,True,True,False,tidak mendesak,0.618140243902439
D18,makanan_minuman,3,-5.402681531467454,105.25888154721396,layak_konsumsi,False,False,True,True,T67,makanan_minuman,42,-5.404514433154517,105.2350065524054,7,layak_konsumsi_hampir_kadaluarsa,False,False,False,False,mendesak,0.666517857142857
D1,minuman,3,-5.395512338172377,105.2894940149432,layak_konsumsi,True,True,True,False,T18,makanan_minuman,6,-5.37031110474935,105.2548199234742,6,layak_konsumsi_hampir_kadaluarsa,False,False,True,False,normal,0.5857142857142857
D22,minuman,45,-5.380992845242162,105.27061104036004,hampir_kadaluarsa,False,False,False,False,T45,makanan,40,-5.380132933886118,105.23174945202544,7,layak_konsumsi_hampir_kadaluarsa,True,True,False,False,normal,0.33437500000000003
D99,minuman,50,-5.388888571392728,105.2565906246676,hampir_kadaluarsa,True,False,False,True,T15,makanan,15,-5.380581031258931,105.2789232456178,10,hampir_kadaluarsa,False,True,True,False,tidak mendesak,0.6318181818181817
D66,minuman,25,-5.3894353167913644,105.24493687962172,hampir_kadaluarsa,False,False,False,True,T87,minuman,8,-5.393398057234725,105.28340940019498,6,hampir_kadaluarsa,False,False,True,False,normal,0.7107142857142856
D80,makanan_minuman,14,-5.386937061229559,105.23782749317752,hampir_kadaluarsa,False,False,True,True,T19,makanan,19,-5.372220550592904,105.25794844155962,7,hampir_kadaluarsa,True,False,True,True,normal,0.5580592105263158
D77,minuman,27,-5.388561414198374,105.22840627511742,hampir_kadaluarsa,False,True,True,True,T3,minuman,46,-5.396494113812611,105.28577151227366,4,tidak_layak konsumsi,True,False,True,False,normal,0.4236956521739131
D44,minuman,31,-5.3994847090146125,105.2336404311752,hampir_kadaluarsa,False,True,False,False,T58,makanan_minuman,21,-5.379274811167013,105.23196871701796,7,hampir_kadaluarsa,False,False,False,False,normal,0.7843749999999999
D12,minuman,34,-5.397439400954801,105.26812911691276,layak_konsumsi,True,False,True,False,T45,makanan,40,-5.380132933886118,105.23174945202544,7,layak_konsumsi_hampir_kadaluarsa,True,True,False,False,normal,0.419375
D83,makanan,41,-5.398179141501572,105.27542421108494,layak_konsumsi,False,True,True,False,T75,makanan,5,-5.4048726380385705,105.23870134947607,2,tidak_layak konsumsi,False,False,True,True,mendesak,0.625
D49,makanan_minuman,6,-5.401737984588296,105.24357276315476,layak_konsumsi,True,False,False,False,T62,minuman,16,-5.370237522037654,105.25175008304672,10,layak_konsumsi,False,False,False,False,normal,0.6443181818181818
D76,makanan_minuman,37,-5.385314898715345,105.26463346689106,hampir_kadaluarsa,False,False,False,True,T82,minuman,49,-5.3902870497425495,105.22869194021575,8,layak_konsumsi,True,False,True,False,mendesak,0.45884353741496603
D79,minuman,16,-5.38559871454733,105.26540929530356,layak_konsumsi,False,True,False,True,T5,minuman,48,-5.396749754234537,105.27453068998103,10,layak_konsumsi,True,False,False,False,tidak mendesak,0.5651515151515151
D5,minuman,47,-5.375620858087632,105.27656171883736,layak_konsumsi,True,True,True,False,T71,minuman,19,-5.37550673001975,105.27881923041603,8,hampir_kadaluarsa,True,False,True,True,tidak mendesak,0.6583333333333332
D38,makanan_minuman,13,-5.369282496308794,105.26968972944807,hampir_kadaluarsa,False,True,True,False,T98,makanan_minuman,7,-5.378248378692264,105.27908759930236,6,layak_konsumsi,False,True,True,True,mendesak,0.8607142857142855
D45,minuman,37,-5.381551436256586,105.24900172594998,layak_konsumsi,True,False,False,False,T19,makanan,19,-5.372220550592904,105.25794844155962,7,hampir_kadaluarsa,True,False,True,True,normal,0.509375
D12,minuman,34,-5.397439400954801,105.26812911691276,layak_konsumsi,True,False,True,False,T5,minuman,48,-5.396749754234537,105.27453068998103,10,layak_konsumsi,True,False,False,False,tidak mendesak,0.7026515151515151
D71,makanan,21,-5.395346966915577,105.23860337592312,hampir_kadaluarsa,False,True,False,False,T97,makanan_minuman,41,-5.369458595044679,105.26370560997476,7,tidak_layak konsumsi,True,False,True,False,mendesak,0.46059451219512193
D74,minuman,38,-5.394003989502165,105.28870522241154,layak_konsumsi,False,True,True,False,T85,minuman,19,-5.39779814491477,105.25857814062344,6,hampir_kadaluarsa,True,False,True,True,mendesak,0.6607142857142856
D11,makanan,5,-5.392628128241042,105.24903190940238,hampir_kadaluarsa,True,True,False,False,T88,makanan_minuman,39,-5.405180281479233,105.23735188275133,4,tidak_layak konsumsi,True,True,False,False,mendesak,0.7028205128205127
D46,makanan_minuman,41,-5.368215299718656,105.28004312055758,tidak_layak_konsumsi,False,False,True,True,T41,minuman,9,-5.376539608366373,105.23427578420235,6,layak_konsumsi,False,False,False,True,mendesak,0.41071428571428575
D47,minuman,44,-5.3828562016740245,105.25028093860752,layak_konsumsi,True,False,False,False,T66,makanan_minuman,28,-5.373646089250235,105.28563111028993,3,hampir_kadaluarsa,False,False,False,True,tidak mendesak,0.69375
D46,makanan_minuman,41,-5.368215299718656,105.28004312055758,tidak_layak_konsumsi,False,False,True,True,T33,minuman,5,-5.374699957648608,105.2858724054971,4,layak_konsumsi,True,False,True,False,tidak mendesak,0.49000000000000005
D58,makanan,43,-5.367388631047598,105.26806491382187,hampir_kadaluarsa,True,True,False,False,T28,makanan_minuman,37,-5.393149441660301,105.25792649238338,10,hampir_kadaluarsa,True,True,True,True,mendesak,0.8318181818181817
D39,makanan,33,-5.378067550121775,105.23063545536463,tidak_layak_konsumsi,False,True,True,True,T75,makanan,5,-5.4048726380385705,105.23870134947607,2,tidak_layak konsumsi,False,False,True,True,mendesak,0.6
D21,makanan,39,-5.402120468538793,105.24511549049598,layak_konsumsi,True,False,True,True,T66,makanan_minuman,28,-5.373646089250235,105.28563111028993,3,hampir_kadaluarsa,False,False,False,True,tidak mendesak,0.49374999999999997
D18,makanan_minuman,3,-5.402681531467454,105.25888154721396,layak_konsumsi,False,False,True,True,T70,makanan,19,-5.367002881852326,105.2353520685338,10,layak_konsumsi,True,True,True,True,tidak mendesak,0.27260765550239235
D24,makanan,14,-5.395504890180095,105.26160410241188,layak_konsumsi,False,False,False,False,T51,minuman,36,-5.374338085764345,105.28468646738956,6,hampir_kadaluarsa,False,False,True,True,tidak mendesak,0.3996031746031746
D20,makanan,43,-5.4031843110010485,105.25529859688586,hampir_kadaluarsa,True,True,False,True,T59,makanan_minuman,13,-5.397477069328855,105.24508441261938,5,tidak_layak konsumsi,True,False,False,False,normal,0.6375
D76,makanan_minuman,37,-5.385314898715345,105.26463346689106,hampir_kadaluarsa,False,False,False,True,T30,makanan_minuman,35,-5.401821902570533,105.25089057987516,9,tidak_layak konsumsi,True,True,True,False,tidak mendesak,0.5824999999999999
D49,makanan_minuman,6,-5.401737984588296,105.24357276315476,layak_konsumsi,True,False,False,False,T74,makanan_minuman,27,-5.365638660896078,105.23057151792226,4,hampir_kadaluarsa,True,False,False,True,mendesak,0.7122222222222222
D53,minuman,3,-5.393267085884303,105.23614364347894,hampir_kadaluarsa,False,True,True,False,T54,minuman,2,-5.379657152373781,105.2698861008449,10,hampir_kadaluarsa,False,True,False,True,mendesak,0.7568181818181817
D62,makanan,42,-5.392415036530002,105.28639845374046,hampir_kadaluarsa,False,True,True,False,T81,minuman,25,-5.385611370230906,105.24602874642858,1,tidak_layak konsumsi,False,True,False,True,normal,0.3875
D60,minuman,3,-5.380904753788723,105.24616470271825,layak_konsumsi,False,True,True,True,T42,minuman,2,-5.380736035100376,105.26898118993108,4,hampir_kadaluarsa,True,False,False,False,tidak mendesak,0.565
D58,makanan,43,-5.367388631047598,105.26806491382187,hampir_kadaluarsa,True,True,False,False,T63,minuman,46,-5.367038847988304,105.25458678096442,5,layak_konsumsi,True,True,True,True,normal,0.5059782608695652
D98,makanan_minuman,21,-5.40376088444008,105.2303859118412,tidak_layak_konsumsi,False,True,False,False,T2,minuman,20,-5.395715596342399,105.2619966594031,9,hampir_kadaluarsa,True,True,True,False,tidak mendesak,0.30750000000000005
D93,minuman,34,-5.375042227403705,105.2623060788294,hampir_kadaluarsa,False,False,True,False,T3,minuman,46,-5.396494113812611,105.28577151227366,4,tidak_layak konsumsi,True,False,True,False,normal,0.538913043478261
D61,makanan_minuman,46,-5.378198995355426,105.23039652427006,layak_konsumsi,True,True,True,False,T43,makanan,19,-5.40538078795366,105.23590563896394,9,tidak_layak konsumsi,True,True,True,True,normal,0.6325
D22,minuman,45,-5.380992845242162,105.27061104036004,hampir_kadaluarsa,False,False,False,False,T82,minuman,49,-5.3902870497425495,105.22869194021575,8,layak_konsumsi,True,False,True,False,mendesak,0.5751700680272108
D23,makanan,27,-5.385741810928777,105.29005658239758,tidak_layak_konsumsi,True,True,True,False,T15,makanan,15,-5.380581031258931,105.2789232456178,10,hampir_kadaluarsa,False,True,True,False,tidak mendesak,0.6818181818181818
D33,makanan,14,-5.390628555560123,105.23822458473308,tidak_layak_konsumsi,True,False,False,True,T29,makanan,3,-5.372693127179539,105.2726635468106,3,tidak_layak konsumsi,False,False,False,False,mendesak,0.71875
D48,minuman,5,-5.373470910725599,105.28990581141038,layak_konsumsi,True,True,True,False,T83,makanan_minuman,37,-5.395735065850102,105.26762745154667,1,tidak_layak konsumsi,False,True,False,True,normal,0.5760135135135135
D33,makanan,14,-5.390628555560123,105.23822458473308,tidak_layak_konsumsi,True,False,False,True,T33,minuman,5,-5.374699957648608,105.2858724054971,4,layak_konsumsi,True,False,True,False,tidak mendesak,0.31500000000000006
D33,makanan,14,-5.390628555560123,105.23822458473308,tidak_layak_konsumsi,True,False,False,True,T3,minuman,46,-5.396494113812611,105.28577151227366,4,tidak_layak konsumsi,True,False,True,False,normal,0.2954347826086957
D52,makanan,16,-5.379820444309504,105.25504881866208,tidak_layak_konsumsi,True,True,True,False,T16,makanan,40,-5.380794750411897,105.28023092149604,8,tidak_layak konsumsi,True,True,True,False,normal,0.6733333333333333
D53,minuman,3,-5.393267085884303,105.23614364347894,hampir_kadaluarsa,False,True,True,False,T19,makanan,19,-5.372220550592904,105.25794844155962,7,hampir_kadaluarsa,True,False,True,True,normal,0.40016447368421054
D4,minuman,18,-5.388486526031104,105.25748585782053,hampir_kadaluarsa,True,False,False,False,T5,minuman,48,-5.396749754234537,105.27453068998103,10,layak_konsumsi,True,False,False,False,tidak mendesak,0.6943181818181817
D80,makanan_minuman,14,-5.386937061229559,105.23782749317752,hampir_kadaluarsa,False,False,True,True,T92,minuman,38,-5.395378305211837,105.27793105408936,3,hampir_kadaluarsa,True,False,True,True,tidak mendesak,0.40559210526315786
D77,minuman,27,-5.388561414198374,105.22840627511742,hampir_kadaluarsa,False,True,True,True,T23,makanan_minuman,48,-5.377686767907542,105.2302085225336,10,tidak_layak konsumsi,False,True,False,False,mendesak,0.6380681818181818
D62,makanan,42,-5.392415036530002,105.28639845374046,hampir_kadaluarsa,False,True,True,False,T44,makanan_minuman,10,-5.398236754579025,105.27665241846417,8,layak_konsumsi,True,False,False,False,tidak mendesak,0.5583333333333333
D96,makanan_minuman,32,-5.393504594169333,105.22918704012656,layak_konsumsi,False,True,True,True,T79,makanan_minuman,48,-5.381030519656766,105.23681123025402,5,layak_konsumsi,True,True,False,True,mendesak,0.6041666666666665
D83,makanan,41,-5.398179141501572,105.27542421108494,layak_konsumsi,False,True,True,False,T32,makanan,36,-5.370438503126896,105.28519116408656,10,layak_konsumsi_hampir_kadaluarsa,True,True,True,False,normal,0.7068181818181818
D38,makanan_minuman,13,-5.369282496308794,105.26968972944807,hampir_kadaluarsa,False,True,True,False,T44,makanan_minuman,10,-5.398236754579025,105.27665241846417,8,layak_konsumsi,True,False,False,False,tidak mendesak,0.5583333333333333
D68,makanan_minuman,21,-5.397554649384687,105.24483623289284,hampir_kadaluarsa,False,False,True,False,T59,makanan_minuman,13,-5.397477069328855,105.24508441261938,5,tidak_layak konsumsi,True,False,False,False,normal,0.5375
D47,minuman,44,-5.3828562016740245,105.25028093860752,layak_konsumsi,True,False,False,False,T55,makanan,12,-5.388522386483765,105.27706277908672,8,layak_konsumsi_hampir_kadaluarsa,True,True,False,True,tidak mendesak,0.45833333333333337
D58,makanan,43,-5.367388631047598,105.26806491382187,hampir_kadaluarsa,True,True,False,False,T42,minuman,2,-5.380736035100376,105.26898118993108,4,hampir_kadaluarsa,True,False,False,False,tidak mendesak,0.5399999999999999
D36,makanan,13,-5.398680359449724,105.2689725805642,layak_konsumsi,False,False,True,False,T26,makanan_minuman,7,-5.372421562233417,105.2657899577272,8,layak_konsumsi_hampir_kadaluarsa,True,False,False,True,normal,0.6083333333333333
D37,makanan,42,-5.40511676592093,105.24038153429125,hampir_kadaluarsa,False,False,True,True,T52,minuman,47,-5.375894119619393,105.28468986906444,6,layak_konsumsi_hampir_kadaluarsa,True,True,True,False,tidak mendesak,0.2750759878419453
D77,minuman,27,-5.388561414198374,105.22840627511742,hampir_kadaluarsa,False,True,True,True,T90,makanan,39,-5.390441613800905,105.27703301608744,7,tidak_layak konsumsi,False,False,False,True,normal,0.22860576923076922
D78,minuman,50,-5.398744706229384,105.2606756801194,layak_konsumsi,False,True,False,False,T26,makanan_minuman,7,-5.372421562233417,105.2657899577272,8,layak_konsumsi_hampir_kadaluarsa,True,False,False,True,normal,0.6083333333333333
D16,minuman,17,-5.391223769138686,105.2269277272507,tidak_layak_konsumsi,False,True,False,True,T59,makanan_minuman,13,-5.397477069328855,105.24508441261938,5,tidak_layak konsumsi,True,False,False,False,normal,0.5375
D42,minuman,7,-5.386564767300895,105.25194956368269,layak_konsumsi,False,True,True,True,T56,minuman,31,-5.373461064830365,105.26966395429169,1,layak_konsumsi_hampir_kadaluarsa,True,False,False,False,mendesak,0.6100806451612902
