penerima_id,jenis_makanan_dibutuhkan,jumlah_dibutuhkan,lokasi_penerima,jumlah_diterima,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan_free
R942,"['minuman', 'makanan']",1,"(-5.41841359559632, 105.25033841456641)",0,tidak layak konsumsi,False,False,False,False
R943,"['makanan', 'minuman']",9,"(-5.41216819025665, 105.22925398299738)",2,tidak layak konsumsi,False,False,False,False
R944,['minuman'],8,"(-5.42288600751967, 105.21745114832828)",2,tidak layak konsumsi,False,False,False,False
R945,"['makanan', 'minuman']",7,"(-5.43227913683189, 105.2531210367346)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R946,"['minuman', 'makanan']",4,"(-5.42024148464474, 105.23858849047497)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,False
R947,"['minuman', 'makanan']",3,"(-5.40081724639689, 105.31217944728843)",0,['layak konsumsi'],True,False,True,False
R948,"['makanan', 'minuman']",5,"(-5.40257674761234, 105.21082344014691)",4,['hampir kadaluarsa'],False,False,True,False
R949,"['makanan', 'minuman']",10,"(-5.38363665019132, 105.24925599555662)",3,tidak layak konsumsi,False,False,False,False
R950,"['minuman', 'makanan']",8,"(-5.38155968860389, 105.22299773230766)",4,tidak layak konsumsi,False,False,False,False
R951,['minuman'],7,"(-5.39845102126904, 105.26536787190312)",3,"['hampir kadaluarsa', 'layak konsumsi']",True,True,True,False
R952,['makanan'],8,"(-5.4161074149345, 105.28520313841753)",5,tidak layak konsumsi,False,False,False,False
R953,"['makanan', 'minuman']",4,"(-5.42055134624807, 105.2770278703424)",5,tidak layak konsumsi,False,False,False,False
R954,"['minuman', 'makanan']",7,"(-5.42556608594753, 105.26582422379077)",5,tidak layak konsumsi,False,False,False,False
R955,"['minuman', 'makanan']",6,"(-5.39607702775047, 105.24454228072516)",4,tidak layak konsumsi,False,False,False,False
R956,"['makanan', 'minuman']",4,"(-5.38232530138282, 105.22811100380864)",1,['hampir kadaluarsa'],True,True,True,False
R957,"['makanan', 'minuman']",6,"(-5.41471257520628, 105.23684716434516)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,True
R958,"['minuman', 'makanan']",10,"(-5.43295343329511, 105.24925168170205)",1,tidak layak konsumsi,False,False,False,False
R959,['makanan'],8,"(-5.3907130703085, 105.22168570587553)",2,['layak konsumsi'],False,True,False,True
R960,['makanan'],8,"(-5.38658724478118, 105.28555850873121)",2,tidak layak konsumsi,False,False,False,False
R961,"['makanan', 'minuman']",1,"(-5.39305993271622, 105.23266664033005)",0,tidak layak konsumsi,False,False,False,False
R962,['makanan'],1,"(-5.40906510182004, 105.25293764598432)",3,tidak layak konsumsi,False,False,False,False
R963,['minuman'],8,"(-5.42831561475528, 105.30570879416027)",4,tidak layak konsumsi,False,False,False,False
R964,"['minuman', 'makanan']",2,"(-5.3837833788911, 105.23740599523546)",0,"['hampir kadaluarsa', 'layak konsumsi']",False,True,True,False
R965,"['makanan', 'minuman']",8,"(-5.42097551920743, 105.2499641292344)",1,"['hampir kadaluarsa', 'layak konsumsi']",False,False,True,False
R966,"['makanan', 'minuman']",7,"(-5.42426667055435, 105.23362610388392)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R967,"['makanan', 'minuman']",8,"(-5.43224714010843, 105.28700715935844)",3,['hampir kadaluarsa'],False,True,True,True
R968,['makanan'],9,"(-5.3808566905409, 105.21431679591572)",0,tidak layak konsumsi,False,False,False,False
R969,"['minuman', 'makanan']",10,"(-5.38023699845332, 105.22205507356924)",3,['layak konsumsi'],True,True,True,False
R970,['makanan'],10,"(-5.40252888604931, 105.23666212867558)",1,['layak konsumsi'],False,True,False,False
R971,['makanan'],10,"(-5.40735935102145, 105.28835103465264)",0,['layak konsumsi'],False,True,False,False
R972,['makanan'],1,"(-5.43143750368935, 105.26330569407095)",2,tidak layak konsumsi,False,False,False,False
R973,"['minuman', 'makanan']",5,"(-5.41494127296146, 105.29396936170114)",0,tidak layak konsumsi,False,False,False,False
R974,"['makanan', 'minuman']",10,"(-5.40159700996768, 105.26433479231257)",2,tidak layak konsumsi,False,False,False,False
R975,['minuman'],10,"(-5.41738065570196, 105.27139142678008)",4,tidak layak konsumsi,False,False,False,False
R976,"['minuman', 'makanan']",6,"(-5.40026346309991, 105.29825476422533)",2,tidak layak konsumsi,False,False,False,False
R977,['minuman'],6,"(-5.40800033248018, 105.23642934573095)",1,['layak konsumsi'],False,True,False,False
R978,"['makanan', 'minuman']",10,"(-5.41880932790125, 105.23923510192746)",5,tidak layak konsumsi,False,False,False,False
R979,['minuman'],5,"(-5.40578609372576, 105.25401968638253)",3,"['hampir kadaluarsa', 'layak konsumsi']",True,False,True,True
R980,"['makanan', 'minuman']",10,"(-5.42504648611722, 105.26730098253346)",0,"['hampir kadaluarsa', 'layak konsumsi']",True,True,True,True
R981,"['minuman', 'makanan']",4,"(-5.41759292727706, 105.2284849608484)",1,tidak layak konsumsi,False,False,False,False
R982,"['minuman', 'makanan']",7,"(-5.38707889269653, 105.29778270597251)",2,tidak layak konsumsi,False,False,False,False
R983,['minuman'],7,"(-5.42959386052577, 105.2676928757255)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R984,"['makanan', 'minuman']",4,"(-5.37631413370213, 105.24911843733663)",4,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,False
R985,['makanan'],5,"(-5.38054166731157, 105.29885455993991)",4,['layak konsumsi'],True,False,True,False
R986,['minuman'],3,"(-5.43752781575899, 105.3027721468309)",4,tidak layak konsumsi,False,False,False,False
R987,['makanan'],4,"(-5.39211885874569, 105.27615787729356)",1,tidak layak konsumsi,False,False,False,False
R988,['minuman'],5,"(-5.42601243358813, 105.31314601178377)",0,['layak konsumsi'],True,False,True,False
R989,"['makanan', 'minuman']",9,"(-5.43543514684483, 105.24769744941172)",1,['hampir kadaluarsa'],False,True,False,True
R990,['makanan'],3,"(-5.42217874080921, 105.29670349313568)",0,['layak konsumsi'],False,False,False,False
R991,['minuman'],9,"(-5.37863042683644, 105.22877220498158)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R992,['minuman'],6,"(-5.41383275621151, 105.30636674259097)",1,tidak layak konsumsi,False,False,False,False
R993,"['minuman', 'makanan']",2,"(-5.41187081569004, 105.23831553060577)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R994,"['minuman', 'makanan']",10,"(-5.42364622178073, 105.21605051153912)",4,['layak konsumsi'],False,True,False,False
R995,['makanan'],1,"(-5.39308581895074, 105.25816186338606)",0,tidak layak konsumsi,False,False,False,False
R996,"['makanan', 'minuman']",10,"(-5.43796949051305, 105.30665297622927)",1,tidak layak konsumsi,False,False,False,False
R997,"['minuman', 'makanan']",7,"(-5.38548882309886, 105.28010418961559)",3,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,True
R998,['makanan'],10,"(-5.38047661186046, 105.28037770221759)",2,tidak layak konsumsi,False,False,False,False
R999,['minuman'],7,"(-5.42670641109541, 105.29837595362005)",2,tidak layak konsumsi,False,False,False,False
R1000,['makanan'],5,"(-5.43821673385615, 105.25240230144692)",5,"['hampir kadaluarsa', 'layak konsumsi']",False,True,True,False
R1001,"['minuman', 'makanan']",2,"(-5.43690403643778, 105.23603806727432)",2,tidak layak konsumsi,False,False,False,False
R1002,"['makanan', 'minuman']",6,"(-5.38827729291531, 105.30841512546661)",0,tidak layak konsumsi,False,False,False,False
R1003,['minuman'],6,"(-5.38792415950159, 105.23035675002718)",1,tidak layak konsumsi,False,False,False,False
R1004,"['minuman', 'makanan']",5,"(-5.42954169272587, 105.25646139734357)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,False
R1005,['minuman'],9,"(-5.37448455010436, 105.31096402671939)",2,['hampir kadaluarsa'],True,False,False,False
R1006,['makanan'],9,"(-5.38275951806082, 105.27420271177735)",1,tidak layak konsumsi,False,False,False,False
R1007,['minuman'],4,"(-5.40147205698591, 105.22562180019098)",5,"['hampir kadaluarsa', 'layak konsumsi']",True,False,True,True
R1008,['makanan'],5,"(-5.43417469026369, 105.24027028170586)",1,tidak layak konsumsi,False,False,False,False
R1009,"['minuman', 'makanan']",2,"(-5.37836254965998, 105.27957691598398)",3,tidak layak konsumsi,False,False,False,False
R1010,['makanan'],7,"(-5.38523031720265, 105.28046952539154)",3,tidak layak konsumsi,False,False,False,False
R1011,"['makanan', 'minuman']",2,"(-5.43388140514827, 105.25490411336727)",4,['layak konsumsi'],False,True,False,False
R1012,"['minuman', 'makanan']",8,"(-5.37989534382183, 105.30954472593531)",2,tidak layak konsumsi,False,False,False,False
R1013,"['makanan', 'minuman']",6,"(-5.39092292370548, 105.23105117317331)",0,tidak layak konsumsi,False,False,False,False
R1014,"['makanan', 'minuman']",10,"(-5.37725095713016, 105.22612893441352)",5,tidak layak konsumsi,False,False,False,False
R1015,['minuman'],10,"(-5.37744277472774, 105.3025535428803)",1,tidak layak konsumsi,False,False,False,False
R1016,"['makanan', 'minuman']",7,"(-5.40370312805091, 105.23390526341616)",4,tidak layak konsumsi,False,False,False,False
R1017,['makanan'],8,"(-5.38071851044441, 105.2169777541243)",4,tidak layak konsumsi,False,False,False,False
R1018,['minuman'],3,"(-5.41539672118565, 105.26984689292112)",3,"['hampir kadaluarsa', 'layak konsumsi']",True,True,False,True
R1019,"['minuman', 'makanan']",6,"(-5.41618660897176, 105.26927788495377)",1,tidak layak konsumsi,False,False,False,False
R1020,['makanan'],7,"(-5.39752505382824, 105.30867486358287)",0,['hampir kadaluarsa'],True,True,False,True
R1021,['minuman'],3,"(-5.37550283330537, 105.3051535150367)",0,tidak layak konsumsi,False,False,False,False
R1022,['minuman'],8,"(-5.42285818375474, 105.28195329299645)",4,['layak konsumsi'],False,True,False,False
R1023,['minuman'],2,"(-5.40727918074124, 105.24364045581218)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1024,['makanan'],9,"(-5.42633603162062, 105.3048863675287)",0,tidak layak konsumsi,False,False,False,False
R1025,['makanan'],2,"(-5.42562392500377, 105.26671179101896)",2,"['hampir kadaluarsa', 'layak konsumsi']",False,False,True,True
R1026,['makanan'],10,"(-5.42143093733988, 105.25224899551709)",5,"['hampir kadaluarsa', 'layak konsumsi']",True,True,False,True
R1027,['minuman'],9,"(-5.38562502862432, 105.28485934338791)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R1028,['makanan'],8,"(-5.41714130555768, 105.27750656897122)",5,tidak layak konsumsi,False,False,False,False
R1029,"['makanan', 'minuman']",10,"(-5.39572652337774, 105.24697647196805)",1,tidak layak konsumsi,False,False,False,False
R1030,['minuman'],6,"(-5.38960655770891, 105.25976138552478)",1,['hampir kadaluarsa'],False,True,False,False
R1031,"['makanan', 'minuman']",1,"(-5.42408126025682, 105.29466440999883)",4,tidak layak konsumsi,False,False,False,False
R1032,['minuman'],8,"(-5.37440571153739, 105.30347913114724)",4,"['hampir kadaluarsa', 'layak konsumsi']",True,False,True,False
R1033,['minuman'],1,"(-5.4067710876243, 105.21600294184243)",4,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,True
R1034,['makanan'],6,"(-5.40767780766913, 105.29292356029957)",3,['layak konsumsi'],False,False,True,False
R1035,"['minuman', 'makanan']",8,"(-5.38160650807971, 105.27780282754198)",4,"['hampir kadaluarsa', 'layak konsumsi']",True,True,True,False
R1036,"['makanan', 'minuman']",9,"(-5.37380134841742, 105.30571269876162)",0,tidak layak konsumsi,False,False,False,False
R1037,"['minuman', 'makanan']",3,"(-5.39710689018793, 105.26170180113154)",2,['hampir kadaluarsa'],True,True,False,False
R1038,"['makanan', 'minuman']",3,"(-5.37545563807565, 105.24755297799608)",2,tidak layak konsumsi,False,False,False,False
R1039,['minuman'],8,"(-5.43394056888944, 105.31373091955378)",0,tidak layak konsumsi,False,False,False,False
R1040,['minuman'],5,"(-5.42005992375256, 105.23886186483954)",4,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,False
R1041,"['makanan', 'minuman']",4,"(-5.38886389862548, 105.23722469806312)",1,tidak layak konsumsi,False,False,False,False
R1042,"['makanan', 'minuman']",2,"(-5.40968920205106, 105.27983557884599)",3,['layak konsumsi'],False,False,False,True
R1043,['makanan'],3,"(-5.41626976307996, 105.29455416919544)",3,tidak layak konsumsi,False,False,False,False
R1044,"['minuman', 'makanan']",7,"(-5.42571687649664, 105.21758690527086)",2,tidak layak konsumsi,False,False,False,False
R1045,['makanan'],4,"(-5.40100127377569, 105.22540533794313)",5,tidak layak konsumsi,False,False,False,False
R1046,['makanan'],9,"(-5.42210914858103, 105.3123389979608)",1,tidak layak konsumsi,False,False,False,False
R1047,['makanan'],2,"(-5.40745862039779, 105.2637076811058)",0,tidak layak konsumsi,False,False,False,False
R1048,"['minuman', 'makanan']",1,"(-5.39997572074601, 105.22065142944524)",2,tidak layak konsumsi,False,False,False,False
R1049,"['minuman', 'makanan']",3,"(-5.40467431835769, 105.28935527525582)",0,['layak konsumsi'],False,True,False,False
R1050,"['minuman', 'makanan']",6,"(-5.38096027700491, 105.25867565364399)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,False
R1051,['makanan'],2,"(-5.37623115529933, 105.29510378565881)",4,"['hampir kadaluarsa', 'layak konsumsi']",True,True,False,False
R1052,['minuman'],7,"(-5.43369649434325, 105.21257652772745)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,False
R1053,"['makanan', 'minuman']",9,"(-5.41870042566219, 105.23100305222925)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R1054,['minuman'],10,"(-5.39278366910563, 105.2475302485187)",0,tidak layak konsumsi,False,False,False,False
R1055,['minuman'],2,"(-5.43512902605224, 105.25727140692565)",2,tidak layak konsumsi,False,False,False,False
R1056,"['makanan', 'minuman']",5,"(-5.37970282719203, 105.3000339355093)",0,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,True
R1057,['minuman'],6,"(-5.38915060470114, 105.24336280909539)",0,['layak konsumsi'],False,True,False,False
R1058,['makanan'],4,"(-5.37687315711804, 105.21907992330047)",0,['layak konsumsi'],False,True,True,True
R1059,['minuman'],7,"(-5.40117787667754, 105.28072083694005)",2,tidak layak konsumsi,False,False,False,False
R1060,['minuman'],5,"(-5.41028469864098, 105.26972445693667)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,False
R1061,['minuman'],3,"(-5.39893315089589, 105.26582357102204)",5,tidak layak konsumsi,False,False,False,False
R1062,['minuman'],3,"(-5.43337000163744, 105.28335141150059)",1,tidak layak konsumsi,False,False,False,False
R1063,"['minuman', 'makanan']",2,"(-5.4278936461187, 105.24881255905346)",2,['layak konsumsi'],True,False,True,False
R1064,"['makanan', 'minuman']",9,"(-5.41238355169567, 105.21955700009318)",5,tidak layak konsumsi,False,False,False,False
R1065,['makanan'],8,"(-5.43068661758061, 105.22259498734907)",4,tidak layak konsumsi,False,False,False,False
R1066,['makanan'],5,"(-5.408886451726, 105.2953850882901)",5,tidak layak konsumsi,False,False,False,False
R1067,"['minuman', 'makanan']",1,"(-5.40297565834918, 105.24396728192364)",0,tidak layak konsumsi,False,False,False,False
R1068,"['minuman', 'makanan']",7,"(-5.43405113786998, 105.22936483676104)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,False
R1069,"['minuman', 'makanan']",7,"(-5.40463018826757, 105.22114539763272)",4,tidak layak konsumsi,False,False,False,False
R1070,"['minuman', 'makanan']",8,"(-5.4245819027843, 105.28248887442713)",1,['layak konsumsi'],True,False,False,False
R1071,['minuman'],7,"(-5.42019633677434, 105.30644972224383)",4,['layak konsumsi'],True,True,False,True
R1072,"['makanan', 'minuman']",1,"(-5.39549990103101, 105.22812705113463)",4,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,False
R1073,"['makanan', 'minuman']",6,"(-5.41334673195576, 105.24890983228663)",3,['hampir kadaluarsa'],True,False,True,True
R1074,"['minuman', 'makanan']",1,"(-5.4299066622665, 105.22029465091428)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1075,['minuman'],10,"(-5.39087056804441, 105.26594268907836)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R1076,['makanan'],10,"(-5.42990969339633, 105.25392094533257)",0,tidak layak konsumsi,False,False,False,False
R1077,"['makanan', 'minuman']",2,"(-5.38837742518518, 105.2202819191108)",2,tidak layak konsumsi,False,False,False,False
R1078,['makanan'],1,"(-5.39557857367101, 105.24358223059092)",4,['layak konsumsi'],False,True,True,False
R1079,"['minuman', 'makanan']",6,"(-5.43782986377712, 105.21847176827681)",2,['hampir kadaluarsa'],True,False,False,False
R1080,['makanan'],8,"(-5.42880989373004, 105.28237004688646)",4,tidak layak konsumsi,False,False,False,False
R1081,['minuman'],3,"(-5.43675291075352, 105.27853190882138)",3,tidak layak konsumsi,False,False,False,False
R1082,"['makanan', 'minuman']",5,"(-5.38987329927434, 105.27033110277411)",2,['hampir kadaluarsa'],False,False,False,False
R1083,['makanan'],2,"(-5.43295557670915, 105.3078044690929)",3,['layak konsumsi'],True,True,True,False
R1084,['makanan'],2,"(-5.43648257047519, 105.27644230141932)",4,['layak konsumsi'],True,False,False,True
R1085,"['makanan', 'minuman']",3,"(-5.43258039187801, 105.24404978540102)",4,['hampir kadaluarsa'],True,True,True,False
R1086,"['makanan', 'minuman']",3,"(-5.39599910571161, 105.27444259347097)",0,tidak layak konsumsi,False,False,False,False
R1087,['makanan'],3,"(-5.42984364475911, 105.31070633778018)",3,['layak konsumsi'],False,True,True,True
R1088,['makanan'],1,"(-5.42965661887272, 105.21002787057758)",5,tidak layak konsumsi,False,False,False,False
R1089,"['makanan', 'minuman']",8,"(-5.43241776122972, 105.2353516809703)",3,tidak layak konsumsi,False,False,False,False
R1090,"['minuman', 'makanan']",5,"(-5.37557590967026, 105.22153110069013)",5,['layak konsumsi'],True,False,False,False
R1091,['minuman'],4,"(-5.4100018778349, 105.26734891051429)",5,tidak layak konsumsi,False,False,False,False
R1092,['minuman'],5,"(-5.43177106261027, 105.27976097705294)",4,tidak layak konsumsi,False,False,False,False
R1093,"['minuman', 'makanan']",4,"(-5.38585576844241, 105.22967469746372)",3,['hampir kadaluarsa'],True,False,False,False
R1094,['makanan'],1,"(-5.38064780438652, 105.2133450240365)",0,tidak layak konsumsi,False,False,False,False
R1095,['minuman'],7,"(-5.38122408370719, 105.29066145727546)",2,tidak layak konsumsi,False,False,False,False
R1096,"['makanan', 'minuman']",7,"(-5.38377274822948, 105.29629582592563)",0,"['hampir kadaluarsa', 'layak konsumsi']",True,False,True,True
R1097,"['makanan', 'minuman']",8,"(-5.41241342210527, 105.30709463188984)",3,"['hampir kadaluarsa', 'layak konsumsi']",False,True,True,False
R1098,"['minuman', 'makanan']",2,"(-5.39004486472756, 105.28484777278811)",4,['layak konsumsi'],False,True,True,False
R1099,"['makanan', 'minuman']",1,"(-5.39953424715762, 105.27606480746712)",4,tidak layak konsumsi,False,False,False,False
R1100,['minuman'],7,"(-5.42325944511397, 105.28501025124045)",1,['hampir kadaluarsa'],True,False,False,True
R1101,"['minuman', 'makanan']",8,"(-5.37308874455749, 105.24367897088445)",3,['hampir kadaluarsa'],False,True,False,True
R1102,['minuman'],5,"(-5.38537962179872, 105.28176284868302)",0,['layak konsumsi'],False,False,True,True
R1103,['makanan'],6,"(-5.42488821918637, 105.21043598404833)",1,tidak layak konsumsi,False,False,False,False
R1104,"['makanan', 'minuman']",3,"(-5.41284188330636, 105.25978637126028)",4,tidak layak konsumsi,False,False,False,False
R1105,['minuman'],9,"(-5.39989962396021, 105.26783367189118)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,False
R1106,['minuman'],10,"(-5.37866085767868, 105.2239998963553)",4,['hampir kadaluarsa'],False,True,True,False
R1107,"['minuman', 'makanan']",10,"(-5.39953923077517, 105.2767935710509)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R1108,['minuman'],5,"(-5.38766584457035, 105.21380535268727)",0,tidak layak konsumsi,False,False,False,False
R1109,"['minuman', 'makanan']",9,"(-5.39319709071851, 105.2314954990455)",4,tidak layak konsumsi,False,False,False,False
R1110,"['makanan', 'minuman']",4,"(-5.40291477691035, 105.25105022582272)",2,['layak konsumsi'],False,True,False,False
R1111,"['makanan', 'minuman']",7,"(-5.40397458422306, 105.29604979994521)",1,tidak layak konsumsi,False,False,False,False
R1112,"['minuman', 'makanan']",3,"(-5.40979634522333, 105.26103382955975)",0,['hampir kadaluarsa'],True,False,True,True
R1113,['makanan'],10,"(-5.43108608039082, 105.31408865291193)",5,tidak layak konsumsi,False,False,False,False
R1114,"['makanan', 'minuman']",3,"(-5.3860829196271, 105.21971769477231)",2,tidak layak konsumsi,False,False,False,False
R1115,"['makanan', 'minuman']",9,"(-5.42554933099254, 105.21748351011738)",4,tidak layak konsumsi,False,False,False,False
R1116,['makanan'],4,"(-5.3850017672718, 105.22951805984803)",0,tidak layak konsumsi,False,False,False,False
R1117,"['minuman', 'makanan']",8,"(-5.3742399659747, 105.3078899979543)",5,tidak layak konsumsi,False,False,False,False
R1118,['minuman'],4,"(-5.3880078333502, 105.22142030541849)",1,tidak layak konsumsi,False,False,False,False
R1119,"['makanan', 'minuman']",3,"(-5.37312520092845, 105.22552345397177)",3,tidak layak konsumsi,False,False,False,False
R1120,"['makanan', 'minuman']",6,"(-5.43519564563573, 105.23476800333466)",3,['layak konsumsi'],False,False,False,False
R1121,['makanan'],6,"(-5.4366018604521, 105.2090364791595)",5,tidak layak konsumsi,False,False,False,False
R1122,"['makanan', 'minuman']",6,"(-5.43421131310661, 105.28367929558466)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R1123,['makanan'],4,"(-5.39260730112872, 105.28550601752599)",3,['layak konsumsi'],False,False,True,False
R1124,['makanan'],9,"(-5.40897310892653, 105.31318762869527)",5,['layak konsumsi'],False,True,True,False
R1125,['minuman'],6,"(-5.41147936031888, 105.22449652159484)",1,"['hampir kadaluarsa', 'layak konsumsi']",False,True,True,False
R1126,['makanan'],9,"(-5.40270742297824, 105.26828810883563)",3,"['hampir kadaluarsa', 'layak konsumsi']",True,False,True,True
R1127,"['makanan', 'minuman']",3,"(-5.38943638264414, 105.21019254166804)",3,['layak konsumsi'],False,True,False,True
R1128,['minuman'],4,"(-5.43783939317296, 105.30965650224496)",1,['hampir kadaluarsa'],False,True,True,False
R1129,"['minuman', 'makanan']",9,"(-5.38064798288175, 105.25483011736551)",1,"['hampir kadaluarsa', 'layak konsumsi']",True,True,False,True
R1130,['makanan'],1,"(-5.39419631673868, 105.25843233606051)",1,tidak layak konsumsi,False,False,False,False
R1131,"['minuman', 'makanan']",2,"(-5.43770957893033, 105.24448945842758)",2,tidak layak konsumsi,False,False,False,False
R1132,['minuman'],1,"(-5.39766343728248, 105.30762670479324)",3,tidak layak konsumsi,False,False,False,False
R1133,['makanan'],10,"(-5.3885693127322, 105.27916921648244)",4,tidak layak konsumsi,False,False,False,False
R1134,['makanan'],1,"(-5.41192526689063, 105.26866689089248)",5,['layak konsumsi'],True,True,True,True
R1135,"['makanan', 'minuman']",6,"(-5.40170728514444, 105.20976414968065)",2,"['hampir kadaluarsa', 'layak konsumsi']",False,True,False,False
R1136,"['makanan', 'minuman']",6,"(-5.41319892596503, 105.27923671634056)",5,['hampir kadaluarsa'],False,True,False,True
R1137,"['minuman', 'makanan']",3,"(-5.41506373288516, 105.29656549432696)",0,tidak layak konsumsi,False,False,False,False
R1138,"['makanan', 'minuman']",10,"(-5.39965125059869, 105.2453622673365)",5,tidak layak konsumsi,False,False,False,False
R1139,['makanan'],7,"(-5.39076632414224, 105.29074418769468)",1,"['hampir kadaluarsa', 'layak konsumsi']",True,False,True,True
R1140,['makanan'],10,"(-5.39713194885559, 105.24810648479422)",2,tidak layak konsumsi,False,False,False,False
R1141,['makanan'],6,"(-5.42243742956448, 105.25697728770619)",1,"['hampir kadaluarsa', 'layak konsumsi']",False,True,True,False
R1142,"['minuman', 'makanan']",10,"(-5.37549703970247, 105.2361675583455)",2,['layak konsumsi'],False,False,True,False
R1143,"['makanan', 'minuman']",4,"(-5.43785156844857, 105.23789335837265)",2,tidak layak konsumsi,False,False,False,False
R1144,"['minuman', 'makanan']",7,"(-5.37461286423469, 105.24145948759102)",4,tidak layak konsumsi,False,False,False,False
R1145,"['minuman', 'makanan']",7,"(-5.39300450116609, 105.22225541820906)",0,tidak layak konsumsi,False,False,False,False
R1146,"['minuman', 'makanan']",8,"(-5.42882139673571, 105.2632267503599)",0,tidak layak konsumsi,False,False,False,False
R1147,['makanan'],6,"(-5.38241069377306, 105.22282802835701)",2,tidak layak konsumsi,False,False,False,False
R1148,['makanan'],1,"(-5.40360005623227, 105.27307247368562)",3,['hampir kadaluarsa'],False,False,True,False
R1149,['makanan'],8,"(-5.38966962124128, 105.31276540063972)",1,tidak layak konsumsi,False,False,False,False
R1150,"['minuman', 'makanan']",8,"(-5.37411860144198, 105.23736489175475)",3,tidak layak konsumsi,False,False,False,False
R1151,"['minuman', 'makanan']",7,"(-5.40570856742447, 105.21185670607274)",5,tidak layak konsumsi,False,False,False,False
R1152,['makanan'],8,"(-5.37828424562888, 105.26621417128776)",3,tidak layak konsumsi,False,False,False,False
R1153,"['minuman', 'makanan']",4,"(-5.38460524630343, 105.23467892080305)",0,"['hampir kadaluarsa', 'layak konsumsi']",True,True,False,True
R1154,['makanan'],2,"(-5.40580516745292, 105.26968889941246)",5,"['hampir kadaluarsa', 'layak konsumsi']",True,False,False,False
R1155,['makanan'],5,"(-5.39379470770829, 105.21357805360795)",2,['layak konsumsi'],False,True,True,True
R1156,"['minuman', 'makanan']",5,"(-5.39114892675001, 105.29051400140912)",2,tidak layak konsumsi,False,False,False,False
R1157,['makanan'],8,"(-5.43050465151077, 105.30570184263146)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1158,['makanan'],10,"(-5.42764587666816, 105.29604231759598)",5,tidak layak konsumsi,False,False,False,False
R1159,"['minuman', 'makanan']",7,"(-5.39130862767296, 105.21029059738916)",0,tidak layak konsumsi,False,False,False,False
R1160,['minuman'],2,"(-5.37686287343679, 105.29146235701418)",1,['layak konsumsi'],True,False,False,True
R1161,"['minuman', 'makanan']",6,"(-5.41728629843596, 105.25037042130538)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,False
R1162,"['makanan', 'minuman']",7,"(-5.39282406771791, 105.26807708075937)",1,tidak layak konsumsi,False,False,False,False
R1163,"['makanan', 'minuman']",3,"(-5.42865585191913, 105.30246105187481)",2,tidak layak konsumsi,False,False,False,False
R1164,"['makanan', 'minuman']",5,"(-5.40373170127731, 105.26861518041024)",3,tidak layak konsumsi,False,False,False,False
R1165,['makanan'],3,"(-5.40003382122986, 105.30904830417475)",0,['hampir kadaluarsa'],False,True,False,False
R1166,"['minuman', 'makanan']",5,"(-5.43002426937884, 105.2916856091186)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,False
R1167,['makanan'],10,"(-5.40052180038033, 105.2892906201675)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,False
R1168,"['minuman', 'makanan']",2,"(-5.37488502889458, 105.21661925143796)",5,['hampir kadaluarsa'],True,False,False,False
R1169,"['makanan', 'minuman']",1,"(-5.38126280692639, 105.2440859039135)",0,tidak layak konsumsi,False,False,False,False
R1170,['minuman'],9,"(-5.40936437504942, 105.21417755461808)",1,tidak layak konsumsi,False,False,False,False
R1171,"['makanan', 'minuman']",5,"(-5.41886199495504, 105.28603356060702)",1,tidak layak konsumsi,False,False,False,False
