id_penyumbang,jumlah_disumbangkan,is_halal_donor,is_for_child_donor,is_for_elderly_donor,is_alergan,id_penerima,jumlah_dibutuhkan,frekuensi_menerima,is_halal_receiver,is_for_child_receiver,is_for_elderly_receiver,is_alergan_free,matching_score,makanan_disumbangkan_makanan,makanan_disumbangkan_makanan_minuman,makanan_disumbangkan_minuman,kondisi_makanan_hampir_kadaluarsa,kondisi_makanan_layak_konsumsi,kondisi_makanan_tidak_layak_konsumsi,makanan_dibutuhkan_makanan,makanan_dibutuhkan_makanan_minuman,makanan_dibutuhkan_minuman,kondisi_makanan_diterima_hampir_kadaluarsa,kondisi_makanan_diterima_layak_konsumsi,kondisi_makanan_diterima_layak_konsumsi_hampir_kadaluarsa,kondisi_makanan_diterima_tidak_layak konsumsi,status_penerima_mendesak,status_penerima_normal,status_penerima_tidak mendesak,jarak
D18,0.04081632653061224,0,0,1,1,T58,0.40816326530612246,0.6666666666666666,0,0,0,0,0.5486607142857144,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.5032352060650599
D58,0.8571428571428571,1,1,0,0,T8,0.4897959183673469,0.6666666666666666,1,0,1,1,0.384375,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.6322732169312305
D75,1.0,0,0,0,0,T51,0.7142857142857143,0.5555555555555556,0,0,1,1,0.4607142857142857,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.062251442214894655
D40,0.673469387755102,0,1,0,1,T82,0.9795918367346939,0.7777777777777778,1,0,1,0,0.3527210884353742,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.5692740152647638
D44,0.6122448979591837,0,1,0,0,T49,0.40816326530612246,0.0,1,0,1,1,0.5125,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.5618695754144686
D61,0.9183673469387755,1,1,1,0,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.5824999999999999,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.5093452556774085
D8,0.9795918367346939,0,1,1,0,T27,0.02040816326530612,0.7777777777777778,0,1,0,1,0.4333333333333334,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.1486791272063912
D87,0.9795918367346939,1,1,1,0,T22,0.8163265306122449,0.6666666666666666,1,0,1,1,0.484375,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.2968869937632855
D82,0.7755102040816326,1,0,0,1,T93,0.22448979591836735,0.1111111111111111,1,0,0,1,0.6749999999999999,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.28022261703255835
D92,0.8367346938775511,1,0,0,1,T6,0.5306122448979592,0.8888888888888888,1,0,0,0,0.4825,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.3382943722656692
D57,0.04081632653061224,0,1,0,0,T68,0.8163265306122449,0.2222222222222222,1,1,1,0,0.2010670731707317,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0.1702213331293266
D74,0.7551020408163265,0,1,1,0,T10,0.8163265306122449,0.1111111111111111,0,1,0,1,0.6426829268292684,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.47596000802209243
D11,0.08163265306122448,1,1,0,0,T14,0.4897959183673469,0.6666666666666666,1,0,0,1,0.504375,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.4193014989136559
D90,0.14285714285714285,0,0,1,1,T88,0.7755102040816326,0.3333333333333333,1,1,0,0,0.4355128205128206,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.6177483332088761
D94,0.7959183673469388,0,1,1,1,T57,0.7755102040816326,0.8888888888888888,0,1,1,1,0.7324999999999998,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.42822833866975135
D56,0.9591836734693877,0,0,0,0,T3,0.9183673469387755,0.3333333333333333,1,0,1,0,0.54,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.2505030818415792
D22,0.8979591836734694,0,0,0,0,T12,1.0,0.1111111111111111,1,1,1,0,0.515,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.2058480435665228
D86,0.5714285714285714,0,0,1,0,T14,0.4897959183673469,0.6666666666666666,1,0,0,1,0.409375,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0.45138789766035153
D31,0.5510204081632653,1,1,0,0,T80,0.673469387755102,0.8888888888888888,0,0,1,1,0.5398529411764705,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0.5168152132306564
D42,0.12244897959183673,0,1,1,1,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.2166666666666666,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0.3542195461698497
D85,0.04081632653061224,0,1,0,0,T47,0.4897959183673469,0.4444444444444444,0,0,1,0,0.5745,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0.10029379172912795
D65,0.32653061224489793,0,0,1,1,T9,0.2857142857142857,1.0,1,1,0,1,0.2818181818181818,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.434279058540535
D99,1.0,1,0,0,1,T94,0.6938775510204082,0.6666666666666666,0,0,0,1,0.8343749999999999,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0.43138498070488424
D13,0.32653061224489793,0,0,1,1,T100,0.5510204081632653,0.2222222222222222,1,1,0,1,0.3294642857142857,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0.5443008358471251
D90,0.14285714285714285,0,0,1,1,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.462962962962963,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.3842666181491905
D42,0.12244897959183673,0,1,1,1,T23,0.9591836734693877,1.0,0,1,0,0,0.5964015151515151,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0.3303231118490225
D60,0.04081632653061224,0,1,1,1,T62,0.30612244897959184,1.0,0,0,0,0,0.7005681818181818,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.1690093606668149
D65,0.32653061224489793,0,0,1,1,T75,0.08163265306122448,0.1111111111111111,0,0,1,1,0.525,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.6380225447052101
D18,0.04081632653061224,0,0,1,1,T49,0.40816326530612246,0.0,1,0,1,1,0.4767857142857143,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.2049774773215152
D20,0.8571428571428571,1,1,0,1,T16,0.7959183673469388,0.7777777777777778,1,1,1,0,0.5583333333333333,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.47272064819679
D12,0.673469387755102,1,0,1,0,T12,1.0,0.1111111111111111,1,1,1,0,0.5680000000000001,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0.1962054743680291
D14,0.5510204081632653,0,0,0,0,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.3833333333333334,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.1527778901020755
D7,0.4489795918367347,1,1,1,1,T88,0.7755102040816326,0.3333333333333333,1,1,0,0,0.648974358974359,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0.19556861504985346
D70,0.30612244897959184,1,1,1,1,T28,0.7346938775510204,1.0,1,1,1,1,0.625061425061425,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0.298592197168742
D71,0.40816326530612246,0,1,0,0,T25,0.10204081632653061,0.0,0,1,1,1,0.7874999999999999,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.36799320729606644
D48,0.08163265306122448,1,1,1,0,T68,0.8163265306122449,0.2222222222222222,1,1,1,0,0.3309451219512195,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0.4454363282044169
D45,0.7346938775510204,1,0,0,0,T96,0.6938775510204082,0.4444444444444444,1,0,1,0,0.3875,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0.19465779806365607
D96,0.6326530612244898,0,1,1,1,T98,0.12244897959183673,0.5555555555555556,0,1,1,1,0.7607142857142856,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.7358937943173344
D7,0.4489795918367347,1,1,1,1,T96,0.6938775510204082,0.4444444444444444,1,0,1,0,0.3532142857142857,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0.3343759428721685
D61,0.9183673469387755,1,1,1,0,T7,0.673469387755102,0.0,1,1,0,0,0.6124999999999999,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.29718320834993445
D82,0.7755102040816326,1,0,0,1,T54,0.02040816326530612,1.0,0,1,0,1,0.5568181818181818,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.1735858605053233
D13,0.32653061224489793,0,0,1,1,T37,0.2857142857142857,1.0,1,1,0,0,0.2068181818181818,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0.5183927956028958
D20,0.8571428571428571,1,1,0,1,T94,0.6938775510204082,0.6666666666666666,0,0,0,1,0.459375,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.5456673705920002
D32,0.02040816326530612,0,0,1,0,T9,0.2857142857142857,1.0,1,1,0,1,0.3451515151515151,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.2591513946024772
D43,0.1836734693877551,1,1,1,1,T90,0.7755102040816326,0.6666666666666666,0,0,0,1,0.2850160256410257,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.6435834583859232
D84,0.12244897959183673,1,1,0,0,T12,1.0,0.1111111111111111,1,1,1,0,0.289,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0.46960714290451694
D35,0.673469387755102,1,1,1,1,T63,0.9183673469387755,0.4444444444444444,1,1,1,1,0.3364130434782608,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.6156892757467612
D75,1.0,0,0,0,0,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.5107142857142857,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.2586274523830073
D14,0.5510204081632653,0,0,0,0,T40,0.9795918367346939,0.4444444444444444,1,0,0,0,0.3696428571428571,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.6063696690872005
D71,0.40816326530612246,0,1,0,0,T47,0.4897959183673469,0.4444444444444444,0,0,1,0,0.4465,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.12310064300395812
D72,0.5102040816326531,1,1,0,1,T80,0.673469387755102,0.8888888888888888,0,0,1,1,0.4339705882352941,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.6243114905354691
D10,0.7755102040816326,1,0,0,0,T88,0.7755102040816326,0.3333333333333333,1,1,0,0,0.69,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.4141688855625832
D29,0.9591836734693877,0,0,0,0,T36,0.10204081632653061,0.7777777777777778,0,1,0,0,0.6333333333333333,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.7933601598337667
D67,0.2653061224489796,1,0,1,1,T85,0.3673469387755102,0.5555555555555556,1,0,1,1,0.5343984962406015,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.20177127093457597
D71,0.40816326530612246,0,1,0,0,T56,0.6122448979591837,0.0,1,0,0,0,0.380241935483871,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0.5359785625983545
D39,0.6530612244897959,0,1,1,1,T22,0.8163265306122449,0.6666666666666666,1,0,1,1,0.2648628048780488,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.410212173931964
D45,0.7346938775510204,1,0,0,0,T5,0.9591836734693877,1.0,1,0,0,0,0.8089015151515151,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.4185839344158112
D50,0.0,1,1,0,0,T65,0.8367346938775511,1.0,1,1,1,1,0.4841991341991342,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0.6689451068229699
D97,0.9591836734693877,1,1,0,1,T4,0.2857142857142857,0.4444444444444444,0,1,0,0,0.8624999999999998,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.23868879711386562
D87,0.9795918367346939,1,1,1,0,T44,0.1836734693877551,0.7777777777777778,1,0,0,0,0.5083333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.7093784868740178
D44,0.6122448979591837,0,1,0,0,T31,0.46938775510204084,1.0,1,0,0,0,0.3318181818181818,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0.10170970326351561
D52,0.30612244897959184,1,1,1,0,T26,0.12244897959183673,0.7777777777777778,1,0,0,1,0.6333333333333333,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.1828378695896544
D53,0.04081632653061224,0,1,1,0,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.3444444444444445,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0.3003437838377185
D8,0.9795918367346939,0,1,1,0,T85,0.3673469387755102,0.5555555555555556,1,0,1,1,0.5357142857142857,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.40763474908595065
D13,0.32653061224489793,0,0,1,1,T25,0.10204081632653061,0.0,0,1,1,1,0.6124999999999999,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0.28729320831313376
D85,0.04081632653061224,0,1,0,0,T54,0.02040816326530612,1.0,0,1,0,1,0.9318181818181815,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0.4292307733885655
D60,0.04081632653061224,0,1,1,1,T61,0.46938775510204084,0.4444444444444444,1,0,0,1,0.15,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.08531807254652941
D58,0.8571428571428571,1,1,0,0,T91,0.5102040816326531,0.5555555555555556,1,1,0,1,0.8607142857142855,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.11303797391858592
D51,0.5306122448979592,1,0,1,0,T89,0.2653061224489796,0.3333333333333333,0,0,1,0,0.59,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.45467444505747223
D99,1.0,1,0,0,1,T49,0.40816326530612246,0.0,1,0,1,1,0.5874999999999999,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.2973212443180184
D33,0.2653061224489796,1,0,0,1,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.5166666666666667,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.13595294181228945
D3,0.30612244897959184,0,1,0,0,T97,0.8163265306122449,0.6666666666666666,1,0,1,0,0.5233993902439025,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0.3560983689028005
D82,0.7755102040816326,1,0,0,1,T36,0.10204081632653061,0.7777777777777778,0,1,0,0,0.7083333333333333,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.20155549156797223
D12,0.673469387755102,1,0,1,0,T9,0.2857142857142857,1.0,1,1,0,1,0.4568181818181818,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.3801291216141748
D52,0.30612244897959184,1,1,1,0,T15,0.2857142857142857,1.0,0,1,1,0,0.6818181818181818,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.3358054043677729
D46,0.8163265306122449,0,0,1,1,T47,0.4897959183673469,0.4444444444444444,0,0,1,0,0.5125,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.7360081862592542
D41,0.12244897959183673,0,1,0,0,T33,0.08163265306122448,0.3333333333333333,1,0,1,0,0.5399999999999999,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.22666888265137616
D71,0.40816326530612246,0,1,0,0,T9,0.2857142857142857,1.0,1,1,0,1,0.7318181818181817,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.41818501743382636
D17,0.16326530612244897,1,1,0,0,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.4025,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.19978627238135122
D36,0.24489795918367346,0,0,1,0,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.466875,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.5864509564903532
D8,0.9795918367346939,0,1,1,0,T40,0.9795918367346939,0.4444444444444444,1,0,0,0,0.2125,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.5942054781508508
D38,0.24489795918367346,0,1,1,0,T96,0.6938775510204082,0.4444444444444444,1,0,1,0,0.2496428571428571,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.46698446970757035
D54,0.1836734693877551,1,1,1,1,T97,0.8163265306122449,0.6666666666666666,1,0,1,0,0.608765243902439,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0.4216355265903331
D2,0.14285714285714285,1,0,1,0,T63,0.9183673469387755,0.4444444444444444,1,1,1,1,0.4298913043478261,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.4640669817256541
D11,0.08163265306122448,1,1,0,0,T24,0.02040816326530612,0.2222222222222222,1,0,0,0,0.5187499999999999,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.25225304811993243
D58,0.8571428571428571,1,1,0,0,T92,0.7551020408163265,0.2222222222222222,1,0,1,1,0.54375,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.4192875034285056
D39,0.6530612244897959,0,1,1,1,T96,0.6938775510204082,0.4444444444444444,1,0,1,0,0.4817857142857144,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0.10000623051355136
D81,0.1836734693877551,1,1,0,1,T69,0.8163265306122449,0.2222222222222222,0,1,1,0,0.5181402439024391,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0.06181666672005699
D79,0.30612244897959184,0,1,0,1,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.7107142857142856,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0.2756652395705408
D43,0.1836734693877551,1,1,1,1,T53,0.5714285714285714,1.0,1,0,0,1,0.3663009404388715,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.2635870707738745
D72,0.5102040816326531,1,1,0,1,T72,0.7142857142857143,0.6666666666666666,0,1,1,1,0.3565972222222223,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0.11436139241806827
D63,0.9183673469387755,0,0,1,1,T53,0.5714285714285714,1.0,1,0,0,1,0.4318181818181818,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.48007739140847
D64,0.7959183673469388,0,1,0,0,T60,0.3469387755102041,0.6666666666666666,1,0,0,1,0.284375,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.47991047985681484
D22,0.8979591836734694,0,0,0,0,T94,0.6938775510204082,0.6666666666666666,0,0,0,1,0.8593749999999999,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0.5841828194395767
D12,0.673469387755102,1,0,1,0,T54,0.02040816326530612,1.0,0,1,0,1,0.7568181818181817,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0.25187576118384475
D81,0.1836734693877551,1,1,0,1,T95,0.4897959183673469,0.6666666666666666,1,1,0,0,0.624375,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0.18580724332152107
D19,0.16326530612244897,1,0,1,0,T40,0.9795918367346939,0.4444444444444444,1,0,0,0,0.4308673469387755,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0.7194476107220587
D37,0.8367346938775511,0,0,1,1,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.4325,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.33157173259131917
D33,0.2653061224489796,1,0,0,1,T56,0.6122448979591837,0.0,1,0,0,0,0.4826612903225806,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.5049634405469431
D67,0.2653061224489796,1,0,1,1,T72,0.7142857142857143,0.6666666666666666,0,1,1,1,0.4482638888888889,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.5278266965638722
D59,0.3673469387755102,1,0,0,1,T58,0.40816326530612246,0.6666666666666666,0,0,0,0,0.7248511904761905,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.8229015458864439
D5,0.9387755102040817,1,1,1,0,T68,0.8163265306122449,0.2222222222222222,1,1,1,0,0.49375,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0.29694421009222194
D100,0.12244897959183673,0,1,0,0,T16,0.7959183673469388,0.7777777777777778,1,1,1,0,0.3758333333333333,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.7742344525357332
D28,0.32653061224489793,1,0,0,1,T66,0.5510204081632653,0.2222222222222222,0,0,0,1,0.6294642857142857,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.16846757088101796
D96,0.6326530612244898,0,1,1,1,T46,0.9795918367346939,0.4444444444444444,1,1,1,0,0.6278061224489795,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.2477097138817263
D39,0.6530612244897959,0,1,1,1,T25,0.10204081632653061,0.0,0,1,1,1,0.7124999999999999,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.2805019080915964
D81,0.1836734693877551,1,1,0,1,T19,0.3673469387755102,0.6666666666666666,1,0,1,1,0.2870065789473684,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.33132183821215205
D21,0.7755102040816326,1,0,1,1,T8,0.4897959183673469,0.6666666666666666,1,0,1,1,0.5343749999999999,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.05140804887333706
D71,0.40816326530612246,0,1,0,0,T73,0.0,0.7777777777777778,0,0,1,1,0.5333333333333333,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.2631299684956627
D12,0.673469387755102,1,0,1,0,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.4333333333333334,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.22709910339242984
D70,0.30612244897959184,1,1,1,1,T21,0.6326530612244898,0.2222222222222222,1,1,1,1,0.5937499999999999,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0.0918503632166884
D29,0.9591836734693877,0,0,0,0,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.6583333333333333,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.45308077143567016
D99,1.0,1,0,0,1,T78,0.6326530612244898,0.0,1,1,1,0,0.8374999999999999,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.25580503459801107
D44,0.6122448979591837,0,1,0,0,T29,0.04081632653061224,0.2222222222222222,0,0,0,0,0.41875,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0.6680920105142711
D72,0.5102040816326531,1,1,0,1,T92,0.7551020408163265,0.2222222222222222,1,0,1,1,0.4621710526315789,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0.605099344873699
D39,0.6530612244897959,0,1,1,1,T71,0.3673469387755102,0.7777777777777778,1,0,1,1,0.1083333333333333,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.6801153277451245
D9,0.5306122448979592,0,0,0,1,T27,0.02040816326530612,0.7777777777777778,0,1,0,1,0.4333333333333334,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.3602158512240794
D26,0.2857142857142857,0,0,0,1,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.6107142857142857,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.0822364745296393
D87,0.9795918367346939,1,1,1,0,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.6333333333333333,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.4039533218500145
D52,0.30612244897959184,1,1,1,0,T11,0.46938775510204084,0.2222222222222222,1,0,1,0,0.5854166666666667,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.47167345189007076
D81,0.1836734693877551,1,1,0,1,T93,0.22448979591836735,0.1111111111111111,1,0,0,1,0.3833333333333333,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0.22204673882169418
D8,0.9795918367346939,0,1,1,0,T94,0.6938775510204082,0.6666666666666666,0,0,0,1,0.6343749999999999,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.2925340177367601
D27,0.3877551020408163,0,0,1,0,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.484375,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.1059091581473967
D86,0.5714285714285714,0,0,1,0,T46,0.9795918367346939,0.4444444444444444,1,1,1,0,0.6216836734693877,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.022306204213461443
D56,0.9591836734693877,0,0,0,0,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.7107142857142856,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0.21461604895536
D17,0.16326530612244897,1,1,0,0,T64,0.7346938775510204,0.0,1,1,1,0,0.5368243243243243,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.5105704663725672
D7,0.4489795918367347,1,1,1,1,T13,0.5306122448979592,0.4444444444444444,0,1,0,0,0.2976851851851852,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.48364968641877143
D65,0.32653061224489793,0,0,1,1,T98,0.12244897959183673,0.5555555555555556,0,1,1,1,0.5857142857142856,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.19155706589956326
D18,0.04081632653061224,0,0,1,1,T85,0.3673469387755102,0.5555555555555556,1,0,1,1,0.4765037593984962,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.06771288769910362
D4,0.3469387755102041,1,0,0,0,T38,0.5918367346938775,0.6666666666666666,0,1,0,1,0.719375,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.3082149877813559
D72,0.5102040816326531,1,1,0,1,T58,0.40816326530612246,0.6666666666666666,0,0,0,0,0.709375,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0.13365773979010548
D74,0.7551020408163265,0,1,1,0,T7,0.673469387755102,0.0,1,1,0,0,0.3375,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0.6794499199477531
D68,0.40816326530612246,0,0,1,0,T69,0.8163265306122449,0.2222222222222222,0,1,1,0,0.5199695121951219,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.4286956544997172
D68,0.40816326530612246,0,0,1,0,T10,0.8163265306122449,0.1111111111111111,0,1,0,1,0.676219512195122,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.3273551780140605
D73,0.8979591836734694,1,1,0,0,T17,0.22448979591836735,0.1111111111111111,1,1,1,0,0.6749999999999999,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.09745888528458568
D37,0.8367346938775511,0,0,1,1,T90,0.7755102040816326,0.6666666666666666,0,0,0,1,0.459375,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.556482757286647
D63,0.9183673469387755,0,0,1,1,T71,0.3673469387755102,0.7777777777777778,1,0,1,1,0.3583333333333334,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.41485313205043406
D28,0.32653061224489793,1,0,0,1,T91,0.5102040816326531,0.5555555555555556,1,1,0,1,0.7010989010989009,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.2908897020998118
D4,0.3469387755102041,1,0,0,0,T92,0.7551020408163265,0.2222222222222222,1,0,1,1,0.6911184210526315,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.3032799648943672
D73,0.8979591836734694,1,1,0,0,T72,0.7142857142857143,0.6666666666666666,0,1,1,1,0.609375,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.6495012436304842
